"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","9789_4#89","14936_5#55","17794_8#87","15531_4#72","14520_5#68","17175_6#76","17059_6#80","15995_2#171","17138_4#88","17138_4#32","15995_2#173","15995_2#102","15841_3#71","15841_1#91","14723_4#53","14723_4#43","14723_4#1","14723_3#82","14723_3#80","15995_1#181","9789_5#69","9789_2#69","18456_1#16","17966_5#72","17966_5#24","17870_8#111","15873_1#14","15531_3#1","15378_4#9","15378_4#86","15378_3#75","15378_2#69","14936_5#29","13415_7#45","9789_3#36","18456_1#41","18456_1#38","12290_3#50","9789_3#11","9789_2#26","17175_4#56","15995_2#177","14936_4#91","15841_2#58","17870_8#48","17966_5#23","15378_2#3","9789_3#8","11658_1#24","17794_8#15","17794_7#185","17794_7#184","17794_7#112","16453_2#60","16453_2#27","16453_2#24","16399_7#67","16399_7#55","16399_7#54","16399_7#28","16399_6#26","16399_5#34","16399_5#31","15873_5#6","15873_5#16","15873_3#72","15873_3#6","15873_2#8","15873_2#51","15873_2#5","15873_2#35","15531_7#31","15531_7#21","15531_7#17","15531_7#15","15531_6#84","15531_6#10","15531_4#75","15531_4#45","15378_2#62","15378_2#26","14520_7#64","14520_7#50","14520_6#2","14520_5#92","14520_5#40","14520_5#17","14520_5#14","14520_4#94","14520_4#77","14520_4#39","14520_4#34","14410_5#65","17794_8#92","17794_8#82","16453_2#22","16453_2#15","16399_7#76","16399_6#67","16399_6#31","16399_5#61","16399_5#3","16399_5#20","16399_5#19","14520_5#28","14520_4#60","14520_4#46","14520_7#40","14520_5#47","14520_5#69","17794_7#13","16453_2#4"
"group_7265","aliA","oligopeptide ABC transporter oligopeptide-binding protein AliA",31,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","","1","","","","","","","1","1","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","","","","","","","","","","","","","","",""
"group_9081","hyaD_2","glycosyl transferase family 2",31,"","","","","","","",1,1,1,"","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","1","","1","1","1","","1","1","","1","","","","","","1","","","1","","1","1","1","1","1","","1","1","","1","","1","1","1","1","","1","1","","","1","1","","","","","","","","","","","","","","","","","","1","1"
"group_16255","","DNA complete genome",31,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","1","1","","","","","","1","","1","","","","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","","1","1","","1","1","1","1","","1","","","","","","","","","","","","","","","","","","","1","1","","1","1"
"group_15301","","transcriptional modulator of MazE/toxin MazF",31,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","1","1","","","","","","","","","","","","","1","","","","","","","","1","","1","1","","","1","1","1","1","1","1","1","1","","","1","1","1","","","","","","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","1","1","","1","1"
"group_10447","","Phage gp6-like head-tail connector protein",31,"","","","","","","",1,1,1,"","","","","","1","","","","","","","1","1","","","","","","","","","","","","","","1","","","","","","1","","","1","","","","","","","","","","","","","1","1","","","","","","","1","1","1","","","","1","1","1","1","1","1","","1","","","1","1","1","","1","1","","1","1","","1","1","","","","1","","","","","","","","","","","","","","","","","","","1","","","1","1"
"group_3558","","hypothetical protein",31,"","","","","","","",1,1,1,"1","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","1","1","","","","","","","","","","","","","1","1","","","","","","","1","","1","","","","1","1","1","1","1","1","1","1","","","","","","","1","1","","1","1","","1","1","1","1","","1","","","","","","","","","","","","","","","","","","","1","1","","1","1"
"group_8609","trkG2","potassium uptake protein",31,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","1","1","","","1","","1","","","1","","","1","1","","1","","","","","","","","","1","","","1","1","1","1","1","","1","1","1","1","","1","","1","","","","","1","1","","","","","1","1","1","1","1","","","","1","1","","","","","","",""
"group_2427","","Membrane protein",31,"","","","","","","",1,1,1,"","","","1","","","","","1","1","","","1","1","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","","1","","1","1","","1","","","","","","","1","1","","","","1","","","","","","","1","1","","","","","1","1","","","1","1","","1","","","","1",""
"group_629","xerC_2","toxin-antitoxin system antitoxin componentAbrB family",31,"","","","","","","",1,1,1,"","","","","","","","","1","1","1","","","","","","","","","","","1","","","1","","","1","","","","","","","","1","1","","1","","","","","","1","","","1","","1","","","1","1","1","1","","","1","","1","","","","","","","","","","","","","1","","1","","1","","","","1","","","","","","1","1","","1","","1","","","1","","","","","","","1","1","","","","1","1","","",""
"group_4163","ecsA_2","Na+ ABC transporter ATP-binding protein",31,"","","","","","","",1,1,1,"","1","","","","","","1","1","1","","1","1","1","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4709","","mutT/nudix family protein",31,"","","","","","","",1,1,1,"1","1","","","","","","","","","1","1","1","1","","1","1","1","","1","1","1","1","","1","","1","1","1","","","1","","1","1","","","1","1","","","1","1","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","1","",""
"group_12114","scrK","fructokinase",31,"","","","","","","",1,1,1,"","1","","","","","","1","1","1","","1","1","1","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_13990","","ABC transporter ATP-binding protein",31,"","","","","","","",1,1,1,"","1","","","","","","1","1","1","","1","1","1","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4137","","membrane associated protein",31,"","","","","","","",1,1,1,"1","1","","","","1","1","1","","","","","","","1","1","1","1","1","","","1","1","1","","","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4818","","exported glycosyl hydrolase",30,"","","","","","","",1,1,1,"1","1","1","1","1","","","1","","","","","","","","","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4615","","Membrane protein",30,"","","","","","","",1,1,1,"1","1","","","","","","1","1","1","1","1","1","1","","","","","","1","","1","1","1","","","1","1","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5132","nanE2","N-acetylmannosamine-6-phosphate 2-epimerase 2 (ManNAc-6-P epimerase 2)",30,"","","","","","","",1,1,1,"1","","1","","1","","1","","","","","","","","1","","1","","1","","","","","","1","","","","1","","","","","1","1","1","1","","","","","","","","1","","","","1","","","","","1","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","1","","","","","","","","","","","1","1","","","1","","","1","1","1","","1","1","1","1","",""
"group_13044","","FIG01118889  hypothetical protein",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","1","","1","","","","","1","","","1","1","","","","","","","1","","","","","","","","1","","1","","1","","","","","","1","","1","1","","","1","1","1","1","1","","","1","","","1","1","1","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1"
"group_1699","","IS1202 transposase",29,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","1","1","","","","","1","","","","","","","","","","1","1","","","1","1","1","1","","","","1","","","","","","","1","","","","","","","1","1","","1","1","1","1","","","1","1","1","1","","1","1","1","",""
"group_2479","","membrane protein",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","","1","1","","1","1","","1","1","1","","","","","","","","","","1","1","","1","1","","1","1","1","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","",""
"group_6465","lagD_1","transporter truncation",29,"","","","","","","",1,1,1,"1","1","","","","","","1","1","1","","1","1","1","","","","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5108","mraY","UDP-phosphate-UDP-MurNAc-pentapeptide phospho-MurNAc-pentapeptide transferase",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","","1","1","","1","1","","1","1","1","","","","","","","","","","1","1","","1","1","","1","1","1","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","",""
"group_947","","IS630-Spn1 transposase Orf2",29,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","1","1","1","","1","","","","","","","","","","","1","","","","","","","","1","","","1","1","","","","","","","","","","","","","","1","","","","1","","","1","","","","1","1","","1","1","","","","","1","","1","1","1","","","1","1","1","","","","","","","1","","","1","","","","","","1","","1","","1","1","","","","",""
"ugpA_2","","ABC transporter permease",29,"","","","","","","",1,1,1,"","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_9530","metP","ABC transporter permease",29,"","","","","","","",1,1,1,"1","","","","","","","","1","1","1","1","","","1","","1","","1","","","1","1","1","","","","","","","1","","1","1","","1","1","","","","1","","","","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","1","1","1","1","","","1","","","1","1","","","","","","",""
"group_5758","kfoC_2","glycosyltransferase involved in cell wall biogenesis",29,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","","","1","1","1","","1","","1","","1","","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","","","1","1","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_27001","","IS630-Spn1 transposase Orf1",29,"","","","","","","",1,1,1,"","","1","","1","1","1","","","1","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","1","","","","","1","1","1","1","1","1","1","","","","","","1","","","","1","","","","","","","","","","","","","1","","","1","","","","","","","","1","","","","1","1","1","1","","1","","","","1","","","","","","1","","1","1"
"group_915","","IS630-Spn1 transposase Orf2",29,"","","","","","","",1,1,1,"","","1","","","1","1","","","1","","","","","","","","","","","","","","","1","1","","","1","1","","1","","","","","","","","","1","","","","1","","","","","1","1","1","1","1","1","1","","","","","","1","","","","1","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","1","","1","1","","","","","","1","","","","","","1","","1","1"
"group_9586","scrB","glycosyl hydrolases family 32",29,"","","","","","","",1,1,1,"","","","","","","","1","1","1","","1","1","1","","1","","","","","","1","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8298","dexB","glucan 16-alpha-glucosidase",28,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","","1","1","","1","1","","1","1","1","","","","","","","","","","1","1","","1","1","","1","1","1","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","",""
"group_8355","","methyltransferase",28,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","1","1","1","1","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","1","","","","","","1","","1","1","","","1","1","1","1","1","1","1","1","","","1","","1","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1"
"group_15223","","hypothetical protein",28,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","1","","","","","","1","","1","1","","","1","1","1","1","1","1","1","1","","","1","1","1","","","","","","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","1","1","","1","1"
"group_368","","transposase",28,"","","","","","","",1,1,1,"","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","1","1","1","1","1","1","1","","1","","","1","1","1","1","1","","","1","","","1","","","","","","","","1","","","","","","","","1","1","","","","1","","","","","","","","","","","","","","","","","","1","1","1"
"group_6543","kfoC_2","glycosyl transferase family 2",28,"","","","","","","",1,1,1,"","","1","1","","","","1","1","1","1","","","","","","","","","","1","","","1","1","","","","1","","","1","","","1","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","","",""
"group_16223","","transcription regulator",28,"","","","","","","",1,1,1,"1","","1","1","1","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","","","1","1","1","1","","","","","","","","","1","","","","1","1","","","","","","","","","1","","","","","","","","","","","","","1","","1","","1","1","","1","1","1","","","1","1","","1","","","","","","","","","","","","","","","","","","","1","1","","","1"
"group_9655","","hypothetical protein",28,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","1","1","","","","","","1","","1","1","1","","1","1","","","","","1","","","","","","","","","","","","","1","","","1","","","","","","1","","","","1","1","","","","","","","1","","1","1","","","1","1","1","1","","1","","1","","","","","","","","","","","","1","","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","1",""
"group_8363","","methyltransferase",28,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","","1","1","1","1","","","1","1","","1","1","1","","","","","","","1","1","","","","","","","1","","","1","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","1","1","","","","","","","1","1","","","","1","1","1","1","1","1","","","","","","","",""
"group_2719","lytA_5","phage holin LL-H family",28,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","1","","","","1","","","","","","","","","","","1","","","","1","","","","1","","","1","","","","","","","","1","1","1","","","1","","","","","","","","","1","","","","","","","","","1","","","","1","1","1","","1","1","","1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","1","1","","","1"
"group_2881","","transposase",28,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","1","","","1","","","","","","1","1","","","","","1","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","","","","",""
"group_10311","dapE","deacylase",28,"","","","","","","",1,1,1,"1","","","","","","","","1","1","1","1","","","1","","1","","1","","","1","1","1","","","","","","","1","","1","1","","1","1","","","","1","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","1","1","1","1","","","1","","","1","1","","","","","","",""
"group_3046","lytA_3","phage protein",28,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","1","1","1","","","","","","","","1","","","","1","","","","","","","","","","","1","","","","1","","","","1","","","1","","","","","","","","1","1","1","","","1","","","","","","","","","1","","","","","","","","","1","","","","1","1","1","","1","1","","1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","1","1","","","1"
"group_8518","ndk","nucleoside diphosphate kinase",28,"","","","","","","",1,1,1,"","1","1","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1"
"yycG","","signal transduction histidine kinase",28,"","","","","","","",1,1,1,"1","1","","","","1","1","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","","1","1","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cbpA","","choline binding protein A",28,"","","","","","","",1,1,1,"1","1","","","","1","1","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","","1","1","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_20385","glgA_1","putative glycosyltransferase",27,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_20384","cps2K","UDP-glucose 6-dehydrogenase",27,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_20383","epsH","putative capsular polysaccharide biosynthesis protein",27,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_20382","cotSA_1","glycosyl transferase family protein",27,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_18435","","prophage Lp2 protein 33",27,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","1","","1","1","","","1","1","1","1","1","1","1","1","","","1","","1","","1","1","","1","1","1","1","1","","","","1","","","","","","","","","","","","","","","","","","","1","1","","1","1"
"group_19774","","hypothetical protein",27,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","1","","1","1","","","1","1","1","1","1","1","1","1","","","1","","1","","1","1","","1","1","1","1","1","","","","1","","","","","","","","","","","","","","","","","","","1","1","","1","1"
"group_20017","","hypothetical protein",27,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_20016","wxz","flippase Wzx",27,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_18578","","hypothetical protein",27,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_17676","","glycosyltransferase",27,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"cps2T","","glycoside hydrolase family protein",27,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_6762","","major tail protein",27,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","1","1","1","","1","1","1","1","","","","","","","","1","","","","","1","","","1","","","","","","","","","","","","","1","1","","","","","","","1","1","","","","","1","1","1","1","","1","","1","","","","1","","","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","","","","","","","1","1",""
"group_10890","glf","UDP-galactopyranose mutase",27,"","","","","","","",1,1,1,"1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_1961","","transposase",27,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","1","","","1","1","1","1","","","","1","","","","","1","","1","","","1","1","","","","1","","","","","","","","","","","","","","","","","","",""
"group_3165","","bacteriocin-associated integral membrane protein",27,"","","","","","","",1,1,1,"","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","","","","1","","","1","","","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","",""
"group_1439","","transposase ISSmi4",27,"","","","","","","",1,1,1,"1","1","","","","","","","","","","1","1","1","","1","1","1","","1","1","1","1","","1","","1","1","1","","","1","","1","","","","","1","","","1","1","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","",""
"group_4026","ygaZ","branched-chain amino acid permease",27,"","","","","","","",1,1,1,"1","","","","","1","1","","","","","","1","1","","","","","","1","","1","1","1","","","","","","","","","1","1","","1","1","","","","1","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","1","","","","","","","","","","","","","","1","1","1","1","1","","","1","","","1","1","","","","","","",""
"group_8241","","glycosyltransferase involved in cell wall biogenesis",27,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","","","1","1","1","","1","","1","","1","","1","","1","1","1","","1","1","1","","","1","","1","1","1","","","1","1","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"blpO","","bacteriocin BlpO",27,"","","","","","","",1,1,1,"","","","","","1","1","","","","","","","1","","","","","1","1","","","","","","1","","","","1","1","","","","","","","","","","","1","","","1","","","1","","","","","1","1","1","1","1","","","","","1","1","","","","","","","","","1","","","","","1","","","1","","","","","","","","1","","1","1","1","1","","","","","","","","","","","","","","","","","","","1"
"wchF","","rhamnosyl transferase WchF",27,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","","","","","","","","","1","1","","1","1","1","","1","1","1","","1","","","1","1","1","1","1","1","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","1","1","","1","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"group_2702","gspA_1","glycosyl transferase family 8",27,"","","","","","","",1,1,1,"1","1","","","1","","","","","","","1","","","1","1","1","1","1","1","","1","1","","","1","1","1","","1","1","","","1","","1","1","","","","1","1","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_5843","","regulatory protein",27,"","","","","","","",1,1,1,"1","1","","","","1","1","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","","1","1","","1","1","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8786","","ATP-dependent Zn protease",27,"","","","","","","",1,1,1,"","","1","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","1","","1","1","","","","","","","1","","","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","",""
"group_4329","","hypothetical protein",26,"","","","","","","",1,1,1,"","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","1","1","1","","1","1","","","1","1","","","","","","1","1","","","1","","","","","1","1","1","","","1","1","","","1","","","","","","1","","","","","1","1","1","","","1"
"group_2262","","gp24",26,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","","","1","1","1","1","1","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","1","","","1","1","","1","1","","","","","","","1","","","","","1","1","","","","1","1","1","1","1","1","","","","","","","",""
"group_17734","","hypothetical protein",26,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","","1","","","","","","","","","","","","","","","","1","","1","","","","","","1","","1","1","","","1","1","1","1","1","1","1","1","","","1","","1","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1"
"group_9554","","Lantibiotic biosynthesis protein",26,"","","","","","","",1,1,1,"1","","","","","","","","1","1","1","1","1","1","","","","","","1","","1","1","1","","","","","","","","","1","1","","1","1","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","1","1","1","1","","","1","","","1","1","","","","","","",""
