"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","10395_5#38","15531_5#79","14520_6#38","11791_1#61","10395_5#29","17794_7#6","17794_7#179","16453_2#31","16399_7#36","16399_7#25","16399_6#7","16399_6#60","16399_6#37","16399_5#71","16399_5#58","16399_5#53","16399_5#50","15873_5#84","15873_4#66","15531_6#92","15531_5#91","15531_5#76","14520_6#64","14520_5#83","14520_5#25","14410_6#79","14410_6#27","14410_6#25","14410_4#30","10395_5#64","15531_7#27","17794_7#22","15873_5#82","15873_3#48","15873_2#37","14520_4#65","14520_4#10"
"group_10155","potH","binding-protein-dependent transport systems inner membrane component",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","","1","","","","","","","1","","1","1","1","1","1","","","","","1","","1","","1","1","1","1"
"group_5320","","transporter major facilitator family protein",22,"","","","","","","",1,1,1,"","1","1","","1","","","","1","1","1","1","1","1","1","1","","1","1","","1","1","","1","","1","1","1","1","1","1","","","","","",""
"group_7995","","hypothetical protein",22,"","","","","","","",1,1,1,"","1","1","","1","","","","1","1","1","1","1","1","1","1","","1","1","","1","1","","1","","1","1","1","1","1","1","","","","","",""
"group_15956","","hypothetical protein",22,"","","","","","","",1,1,1,"","1","1","","1","","","","1","1","1","1","1","1","1","1","","1","1","","1","1","","1","","1","1","1","1","1","1","","","","","",""
"yihX","","hydrolase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","","1","","","","","","","1","","1","1","","1","1","1","1","","","","1","1","1","1","","","1"
"potA_2","","ferric cations import ATP-binding protein FbpC",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","","1","","","","","","","1","","1","1","","1","1","1","1","","","","1","1","1","1","","","1"
"group_9143","speA","ornithine decarboxylase family protein",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","","","","1","","","","1","","1","","","","1",""
"group_497","hsdS_1","type I restriction-modification system S protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","","1","","1","","1","","1","1","","1","","1","1","","","","","",""
"group_1025","","IS1239 transposase",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","","","","","","1","1","","","1","","1","1","1","","","1","","1","","1","1","","1","1","1"
"nanE2","","N-acetylmannosamine-6-phosphate 2-epimerase 2 (ManNAc-6-P epimerase 2)",22,"","","","","","","",1,1,1,"","1","","","","","","","","1","","1","1","1","1","1","1","","1","1","1","1","1","1","","","","1","1","","","1","1","1","1","1","1"
"amiD","","peptide ABC transporter permease",22,"","","","","","","",1,1,1,"1","1","1","1","1","","","","1","","","1","","","","","","","","1","1","1","1","1","","1","","1","","1","1","1","1","1","1","1","1"
"amiC","","peptide ABC transporter permease",22,"","","","","","","",1,1,1,"1","1","1","1","1","","","","1","","","1","","","","","","","","1","1","1","1","1","","1","","1","","1","1","1","1","1","1","1","1"
"agaN","","alpha-galactosidase",22,"","","","","","","",1,1,1,"1","1","1","1","1","","","","1","","","1","","","","","","","","1","1","1","1","1","","1","","1","","1","1","1","1","1","1","1","1"
"group_3789","","hypothetical protein",21,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","","1","","","","","","","1","","1","1","1","1","1","","1","","","1","","1","","1","","","1"
"group_8862","hexA","DNA mismatch repair protein MutS",21,"","","","","","","",1,1,1,"1","","1","1","1","","","","","1","1","1","1","1","","1","1","1","","","","1","1","1","","1","","1","","1","","1","","","","1","1"
"group_9751","afr","Gfo/Idh/MocA family oxidoreductase",21,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","","","","","1","","1","1","","1","1","","","1","1","1","1","","1","1","","","","","",""
"gspA_3","","glycosyl transferase",21,"","","","","","","",1,1,1,"","1","1","1","1","","","","1","1","","1","","","","1","","","","1","1","1","1","1","","","","1","","1","","1","1","1","1","1","1"
"group_11651","cdd","cytidine deaminase",21,"","","","","","","",1,1,1,"","","1","1","","","","","1","1","1","","1","1","1","1","1","1","1","","","","1","","1","1","","","","1","1","1","1","","1","","1"
"group_2702","gspA_1","glycosyl transferase family 8",21,"","","","","","","",1,1,1,"","1","1","1","1","","","","1","","","1","","","","1","","","","1","1","1","1","1","","1","","1","","1","","1","1","1","1","1","1"
"group_7561","","GNAT family acetyltransferase",21,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","","","","","","1","1","","","","","1","1","1","","","1","","1","","1","1","","1","1","1"
"group_8719","pphA","serine/threonine protein phosphatase",21,"","","","","","","",1,1,1,"1","","","1","1","","","1","","","","1","","","1","1","1","1","1","","","","1","1","1","","1","","1","","1","1","1","1","","1","1"
"yceG","","aminodeoxychorismate lyase",21,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","","","","","","1","1","","","","","1","1","1","","","1","","1","","1","1","","1","1","1"
"nanA_2","","N-acetylneuraminate lyase",21,"","","","","","","",1,1,1,"","1","1","","1","","1","","1","","1","","","1","","1","1","","","1","","","","1","1","","","1","","1","1","1","1","1","1","1","1"
"ycjP_5","","protein LplC",20,"","","","","","","",1,1,1,"1","1","","1","","","","","1","1","1","","1","1","1","1","","","1","1","1","1","","1","","1","1","","1","1","1","","","","","",""
"group_13187","","hypothetical protein",20,"","","","","","","",1,1,1,"1","1","","1","","","","","1","1","1","","1","1","1","1","","","1","1","1","1","","1","","1","1","","1","1","1","","","","","",""
"group_10223","ycjP_2","ABC transporter permease SP1688",20,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","","","","","1","","1","","","1","1","","","1","1","1","1","","1","1","","","","","",""
"group_8647","lacC-2","tagatose-6-phosphate kinase",20,"","","","","","","",1,1,1,"","","1","1","1","","","1","","","1","1","","1","1","1","","1","1","","1","","1","","1","","1","1","1","","1","","","1","","","1"
"group_15582","rex","DNA-binding protein",20,"","","","","","","",1,1,1,"1","","","1","","","","1","1","1","","","1","","1","1","1","1","1","1","","1","","1","","","","","","1","1","1","","1","1","1",""
"group_6132","","bacteriocin-associated integral membrane protein",20,"","","","","","","",1,1,1,"1","1","1","1","1","","","","1","","","1","","","1","","","","","1","1","1","","1","","","1","1","","","","1","1","1","1","1","1"
"group_9870","ftsE_2","antimicrobial peptide ABC transporter ATPase",20,"","","","","","","",1,1,1,"1","1","1","1","1","","","","1","","","1","","","1","","","","","1","1","1","","1","","","1","1","","","","1","1","1","1","1","1"
"group_954","transposase_B","IS630-Spn1 transposase Orf1",20,"","","","","","","",1,1,1,"1","","","","1","1","1","1","1","1","","1","","1","1","1","1","","1","1","1","1","1","","","","","","","1","","1","1","","","",""
"saeR","","response regulator",20,"","","","","","","",1,1,1,"1","","1","1","1","","","1","1","1","1","1","1","","","","1","","","1","1","","1","1","1","","","1","1","","1","1","","","","",""
"group_492","hsdS_1","integrase/recombinase phage integrase family",20,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","","1","","1","","1","1","","1","","1","","1","","1","1","","1","","1","","","","","","",""
"blpO_2","","bacteriocin BlpO",20,"","","","","","","",1,1,1,"1","1","","","1","1","1","1","","","","","1","","","","","","","","1","1","","","1","1","1","1","1","","1","1","","1","1","1","1"
"ydcU","","iron ABC transporter membrane-spanning permease",20,"","","","","","","",1,1,1,"","","1","1","1","","1","","1","","","1","","","","","","","","1","1","","1","1","1","","1","1","1","","","1","1","1","1","1","1"
"rpsD","","surface anchored protein",20,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","","1","1","1","","","1","1","1","1","1","1","","","","1","","","1","1","","1","1","1","","","1","1","","1","1","","","","",""
"ycjP_1","","ABC transporter permease",20,"","","","","","","",1,1,1,"1","","1","1","1","","","1","1","1","1","1","1","","","","1","","","1","1","","1","1","1","","","1","1","","1","1","","","","",""
"group_11883","","lipoprotein putative",20,"","","","","","","",1,1,1,"1","1","1","1","1","","","","1","","","1","","","1","","","","","1","1","1","","1","","","1","1","","","","1","1","1","1","1","1"
"blpO","","bacteriocin BlpO",19,"","","","","","","",1,1,1,"","","1","1","","","","","1","1","1","1","","1","1","1","1","1","1","1","","","1","1","1","","","","","1","","","","","","1","1"
"group_2634","lepA","PTS system IIB component (galactitol/fructose specific)",19,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","","","","1","","","","","","","","1","1","","","","","1","","","","1","1","1","1","1","1","1","1"
"group_959","xerD","IS630-Spn1 transposase Orf1",19,"","","","","","","",1,1,1,"","","","","","","","1","","1","1","1","1","1","1","1","1","","1","","1","1","","1","","1","1","","","1","1","","1","","1","",""
"group_12114","scrK","fructokinase",19,"","","","","","","",1,1,1,"","","","1","1","1","","1","","1","1","1","1","","1","1","","1","1","1","1","","","1","","1","","","","","","1","1","","1","",""
"group_5141","ptsG_1","PTS system transporter subunit IIBC",19,"","","","","","","",1,1,1,"1","","1","1","","1","1","1","1","1","1","","","","","1","","1","","","1","1","","","1","1","1","1","","1","1","","","","","",""
"group_273","IS861-truncation_1","degenerate transposase (Orf1)",19,"","","","","","","",1,1,1,"","1","1","","1","1","","","1","","","1","","","","","","","","1","1","1","1","1","1","","","1","","1","","1","1","1","1","","1"
"group_5842","","regulatory protein",18,"","","","","","","",1,1,1,"","1","1","","1","","","","1","1","1","","1","1","1","1","","1","1","","","1","","","","1","1","1","1","1","","","","","","",""
"group_4484","glpO","alpha-glycerophosphate oxidase",18,"","","","","","","",1,1,1,"","1","1","","1","","","","1","1","1","","1","1","1","1","","1","1","","","1","","","","1","1","1","1","1","","","","","","",""
"group_796","","hypothetical protein",18,"","","","","","","",1,1,1,"1","1","","","","","","1","","","","","","1","1","1","1","1","","1","","1","","","","","1","","","","1","1","1","1","1","1","1"
"group_10932","","hypothetical protein",18,"","","","","","","",1,1,1,"","","","1","","1","","1","","1","1","1","1","","1","1","","1","1","1","1","","","1","","1","","","","","","1","1","","1","",""
"group_728","transposase_C","transposase",18,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","","","1","1","1","","","","1","","1","","","","1","","1","1","1","1","1","","","","","","",""
"group_676","transposase_D","transposase family protein",18,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","","","1","1","1","","","","1","","1","","","","1","","1","1","1","1","1","","","","","","",""
"group_6972","blpO_1","bacteriocin BlpO",18,"","","","","","","",1,1,1,"1","1","","","1","1","1","1","","","","","1","","","","","","","","1","1","","","","1","1","1","1","","1","1","1","1","1","",""
"group_10218","scrA","putative sucrose-specific phosphotransferase system (PTS) IIABC component",18,"","","","","","","",1,1,1,"","","","1","","1","","1","","1","1","1","1","","1","1","","1","1","1","1","","","1","","1","","","","","","1","1","","1","",""
"group_663","transposase_D","transposase family protein",18,"","","","","","","",1,1,1,"1","","1","","1","1","1","1","","","","1","","","1","","","","1","1","1","1","","1","1","1","1","1","","1","","","","","","",""
"ftsH_2","","competence-specific global transcription modulator",18,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","1","","1","1","1","","1","1","","1","1","","","1","1","","","","","1","1","","1","1","1"
"group_4006","sarA_1","oligopeptide binding lipoprotein",18,"","","","","","","",1,1,1,"1","1","","1","1","","","","1","","1","","","","","","1","1","","","1","","1","1","","","","1","","1","","1","1","","1","1","1"
"hpdA","","pyruvate formate-lyase 3",18,"","","","","","","",1,1,1,"","","1","1","1","","1","","1","","","1","","","","","","","","1","1","","1","1","1","","","1","","","","1","1","1","1","1","1"
"scrK","","fructokinase",18,"","","","","","","",1,1,1,"1","1","1","","","","1","","1","","","","","1","","","1","","","","","1","1","","1","","1","1","1","1","1","","","1","","1","1"
"scrA","","putative sucrose-specific phosphotransferase system (PTS) IIABC component",18,"","","","","","","",1,1,1,"1","1","1","","","","1","","1","","","","","1","","","1","","","","","1","1","","1","","1","1","1","1","1","","","1","","1","1"
"group_6124","","bacteriocin-associated integral membrane protein",17,"","","","","","","",1,1,1,"","","","","","1","1","1","","1","1","","1","1","","1","1","1","1","","","","1","","1","1","","","1","1","1","","","","","",""
"group_9522","gdhA","glutamate dehydrogenase",17,"","","","","","","",1,1,1,"","1","1","","1","1","1","1","1","","","","","1","","","","","","1","","1","1","1","1","1","1","1","","","1","","","","","",""
"group_6418","rpsD","30S ribosomal protein S4",17,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","1","1","","","","","","","1","1","1","","1","1","","","1","","","","1","1","","","1","","","1","1","1","1","1"
"group_929","","IS630-Spn1 transposase Orf2",17,"","","","","","","",1,1,1,"","","","","","","","","1","1","1","","1","1","","1","1","1","","","","","1","","1","","1","","1","","","","1","1","1","1","1"
"group_11884","","lipoprotein putative",17,"","","","","","","",1,1,1,"","","","","","1","1","1","","1","1","","1","1","","1","1","1","1","","","","1","","1","1","","","1","1","1","","","","","",""
"group_14037","hpdA","pyruvate formate-lyase 3",17,"","","","","","","",1,1,1,"1","1","","","","1","","1","","1","1","","1","1","1","1","1","1","1","","","1","","","","1","","","","1","1","","","","","",""
"group_13744","ycjP_4","ABC transporter permease",17,"","","","","","","",1,1,1,"","1","","","","1","1","","","","","","","1","1","1","","1","1","","","1","","","","1","1","","","1","","","1","1","1","1","1"
"group_126","","chlorohydrolase",17,"","","","","","","",1,1,1,"","1","1","1","","1","1","","1","1","1","","1","1","1","","","","","1","1","","","","","1","","1","","1","","","","","1","",""
"group_17368","saeR","response regulator",17,"","","","","","","",1,1,1,"","1","","","","1","1","","","","","","","1","1","1","","1","1","","","1","","","","1","1","","","1","","","1","1","1","1","1"
"yhaP","","Na+ export ABC ABC transporter membrane-spanning permease",17,"","","","","","","",1,1,1,"1","1","1","","","","1","","1","","","","","1","","","1","","","","","1","1","","1","","1","1","1","1","1","","","1","","","1"
"ftsE_2","","antimicrobial peptide ABC transporter ATPase",17,"","","","","","","",1,1,1,"","","","","","1","1","1","","1","1","","1","1","","1","1","1","1","","","","1","","1","1","","","1","1","1","","","","","",""
"lacC-2","","tagatose-6-phosphate kinase",17,"","","","","","","",1,1,1,"1","1","","","","1","1","","1","1","","","1","","","","1","","","1","","1","","1","","1","","","","1","","1","1","","1","1",""
"rex","","DNA-binding protein",17,"","","","","","","",1,1,1,"","1","1","","1","1","1","","","","1","1","","1","","","","","","","1","","1","","1","1","1","1","1","","","","1","","","","1"
"ycjP_2","","ABC transporter permease SP1688",17,"","","","","","","",1,1,1,"","1","","","","","","","","","","1","1","1","1","","1","","1","1","","","1","1","","","","","1","","","1","1","1","1","1","1"
"group_2045","nanA_3","glucokinase",16,"","","","","","","",1,1,1,"1","","","","","1","1","","1","","1","","1","1","1","","1","1","","1","","","","1","1","","1","1","","","1","","","","","",""
"group_3997","","transcriptional activator",16,"","","","","","","",1,1,1,"","","","","","1","1","1","","1","1","","1","1","","1","1","1","1","","","","1","","1","1","","","1","1","","","","","","",""
"group_2346","gspA_3","glycosyl transferase",16,"","","","","","","",1,1,1,"1","","","","","1","1","1","","","1","","1","1","1","","1","1","1","","","","","","1","1","1","","1","","1","","","","","",""
"group_6540","kfoC_1","glycosyl transferase family 2",16,"","","","","","","",1,1,1,"1","","","","","1","1","1","","1","1","","1","1","1","","1","1","1","","","","","","1","","1","","1","","1","","","","","",""
"group_217","IS861-truncation_2","IS3-Spn1 transposase",16,"","","","","","","",1,1,1,"1","1","","1","1","1","","","","1","","1","","1","","1","","1","","","","1","","","","","1","1","1","","","","","","1","1",""
"group_2694","gspA_2","glycosyl transferase family 8",16,"","","","","","","",1,1,1,"1","","","","","1","1","1","","1","1","","1","1","1","","1","1","1","","","","","","1","","1","","1","","1","","","","","",""
"group_1023","","IS1239 transposase",16,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","","1","1","1","1","1","1","","1","","","","","1","","1","","1","","1","","","","","","","","1","1","1","","","","",""
"group_324","","transposase",16,"","","","","","","",1,1,1,"1","1","","","","1","1","","1","1","","","1","","","","1","","","1","","1","","1","","1","","","","1","","","1","","1","1",""
"group_13633","yceG","aminodeoxychorismate lyase",16,"","","","","","","",1,1,1,"","","1","","","","","","","1","","1","1","1","1","1","","","1","1","1","1","","","","1","1","","1","","1","","","1","","",""
"group_428","IS1381-truncation","transposase-like protein IS1381 ISSpn7",16,"","","","","","","",1,1,1,"","","1","","1","1","1","","","","1","1","","1","","","","","","","1","","1","","1","1","1","1","1","","","","1","","","","1"
"cdd","","cytidine deaminase",16,"","","","","","","",1,1,1,"1","1","","","1","1","1","1","","","","1","","","","","","","","1","1","1","","1","","","1","1","1","","","","","1","","1",""
"group_383","","transposase",15,"","","","","","","",1,1,1,"","","1","1","1","","","1","","","1","1","","1","1","1","","1","1","","","","","","1","","","","1","","","","","1","","","1"
"group_12538","amiD","peptide ABC transporter permease",15,"","","","","","","",1,1,1,"","","","","","1","1","1","","1","1","","1","1","1","1","1","1","1","","","","","","1","","1","","1","","","","","","","",""
"group_7553","","GNAT family acetyltransferase",15,"","","","","","","",1,1,1,"","","1","","","","","","","1","","1","1","1","1","1","","","1","1","","1","","","","1","1","","1","","1","","","1","","",""
"group_6802","gtfA","sucrose phosphorylase",15,"","","","","","","",1,1,1,"","","","","","1","1","1","","1","1","","1","1","1","1","1","1","1","","","","","","1","","1","","1","","","","","","","",""
"potH","","binding-protein-dependent transport systems inner membrane component",15,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","","1","","","","","","1","1","1","1","","1","","1","","","",""
"group_27","IS1167-truncation","transposase",15,"","","","","","","",1,1,1,"1","","","1","","1","1","1","1","","","","","1","1","1","","","1","","","","","","1","","1","","1","1","","","","","","1",""
"group_1160","","degenerate transposase",15,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","","","","","1","","1","","1","","1","","","","","","","","1","","1","","","","",""
"group_7997","","hypothetical protein",15,"","","","","","","",1,1,1,"1","","","1","","1","1","1","","","","","","","","","1","","","1","","","1","","1","","","","","","","1","1","1","1","1","1"
"group_489","hsdS_2","hypothetical protein",15,"","","","","","","",1,1,1,"","","1","","1","","","1","","1","1","","1","","","","","","","","","1","","1","1","","","","1","1","","","1","1","1","","1"
"group_6643","","surface anchored protein",15,"","","","","","","",1,1,1,"1","","","","1","1","","1","1","1","","1","","1","1","1","","","","1","1","","1","","","","","","","","","1","1","","","",""
"pphA","","serine/threonine protein phosphatase",15,"","","","","","","",1,1,1,"","1","1","","","1","1","","1","1","1","","1","1","","","","","","1","1","","","","","1","","1","","1","","","","","1","",""
"group_5323","","transporter major facilitator family protein",15,"","","","","","","",1,1,1,"1","","","1","","1","1","1","","","","","","","","","1","","","1","","","1","","1","","","","","","","1","1","1","1","1","1"
"group_4009","sarA_1","oligopeptide binding lipoprotein",14,"","","","","","","",1,1,1,"","","1","","","","","","","1","","1","1","1","1","1","","","1","1","","1","","","","","1","","1","","1","","","1","","",""
"group_2641","lepA","PTS system galactose-specific transporter subunit IIB",14,"","","","","","","",1,1,1,"1","","","","1","","","1","","","","1","","","","1","1","1","1","","","1","1","1","1","","1","","1","","","","","","","",""
"group_10835","patB","MalY bifunctional PLP-dependent enzyme",14,"","","","","","","",1,1,1,"","","1","","","","","","","1","","1","1","1","1","1","","","1","1","","1","","","","","1","","1","","1","","","1","","",""
"group_5844","","regulatory protein",14,"","","","","","","",1,1,1,"","","","1","","1","1","1","","","","","","","","","1","","","1","","","1","","1","","","","","","","1","1","1","1","1","1"
"group_42","IS1167-truncation","transposase",14,"","","","","","","",1,1,1,"","","","","1","1","","1","","1","1","","1","","","1","","1","1","","","","1","","1","","","","1","1","","1","","","","",""
"group_2983","","putative Fe-S oxidoreductase",14,"","","","","","","",1,1,1,"1","","","","","","","","1","1","1","","1","1","","1","","1","1","","","","1","1","1","","","1","1","","","","","","","",""
"IS861-truncation_2","","transposase",14,"","","","","","","",1,1,1,"1","1","1","","","","1","","1","","","1","","","","","","","","1","","","","1","1","1","1","","","","1","","1","","1","",""
"afr","","Gfo/Idh/MocA family oxidoreductase",14,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","1","","","1","","","1","1","","","","","","","","1","1","1","1","1","1"
"group_15157","ycjP_4","ABC transporter-sugar transport N-acetylneuraminate transport system permease",13,"","","","","","","",1,1,1,"","","1","1","","","","","1","1","1","1","","","","1","","","1","","1","","","","","1","1","","1","1","","","","","","",""
"fliY","","ABC transporter substrate binding lipoprotein-amino acid transport",13,"","","","","","","",1,1,1,"1","1","","","","1","1","","1","","","","","1","","1","","","","","1","1","","","","1","","","1","","","","1","","","","1"
"group_13005","","hypothetical protein",12,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","1","","","","","","","","","","","","1","1","1","1","1","","","1","","1","","1","","1","1","","1"
"group_9304","","hypothetical protein",12,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","1","","1","1","1","1","1","","1","1","","1","","","1","","","","","","","","","","1","","","","",""
"group_5771","kfoC_2","glycosyltransferase involved in cell wall biogenesis",12,"","","","","","","",1,1,1,"","1","","","","1","1","","","","","","","1","1","1","","1","1","","","1","","","","1","1","","","1","","","","","","",""
"group_4243","asnB","Asparagine synthase family protein",12,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","1","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_12510","","ABC transporter ATP-binding protein",12,"","","","","","","",1,1,1,"1","","1","","1","","","1","","1","1","","1","","1","1","1","1","1","","","","","","","","","","","","","","","","","",""
"group_9439","ktrB","Trk transporter membrane-spanning protein - K+ transport",12,"","","","","","","",1,1,1,"","1","","","","1","1","","","","","","","1","1","1","","1","1","","","1","","","","1","1","","","1","","","","","","",""
"group_998","iga_2","immunoglobulin A1 protease",12,"","","","","","","",1,1,1,"1","","1","1","1","","","","","","1","","1","","1","1","","","","","","","1","","","1","","","1","1","","","","","","",""
"group_13173","haeIIIM","type II DNA modification methyltransferase truncation",12,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","","","","","","","","","","","","1","1","1","","","","","1","","1","","1","","1","","",""
"group_2564","lytB_3","choline binding protein E CbpE",12,"","","","","","","",1,1,1,"","1","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_9233","yidA_3","Cof family protein",12,"","","","","","","",1,1,1,"","1","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_4945","","zinc metallopeptidase",12,"","","","","","","",1,1,1,"","","","","1","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_416","IS1381-truncation","transposase-like protein IS1381 ISSpn7",12,"","","","","","","",1,1,1,"","1","","","","1","1","","1","1","","","1","","","","1","","","1","","","","","","1","","","","1","","","","","1","1",""
"speA","","ornithine decarboxylase family protein",12,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","1","","1","","1","1","1","","1"
"lepA","","GTP-binding protein LepA",12,"","","","","","","",1,1,1,"","1","","","","1","1","","1","1","","","1","","","","","","","1","1","","","","","1","","1","","1","","","","","1","",""
"glgA","","glycogen synthase",12,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","1","","","","","","","1","","","","1","1","","1","1","1","1","1","1","1"
"tabA_2","","beta-galactosidase subunit beta",12,"","","","","","","",1,1,1,"","1","1","","","","","","1","","1","","","","","","1","","","","","","","1","","","","","","","","1","1","1","1","1","1"
"group_15304","","hypothetical protein",11,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","1","","","","1","","1","","1","1","","1","1","","","","","","","1","","1","","","1","","","","","","","1",""
"group_15294","nadR","bifunctional ATPase/kinase NadR",11,"","","","","","","",1,1,1,"","1","","1","","1","1","1","","","","","","","","","","","","","","1","","","1","","1","","1","","1","","","","","1",""
"group_7053","","IS1193 transposase ISL3 family",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_5264","agaN","alpha-galactosidase",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_6667","amiC","peptide ABC transporter permease",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_13685","ycjP_1","protein LplC",11,"","","","","","","",1,1,1,"","","1","","1","1","1","1","","","","1","","","","","1","1","","","","","1","","1","","","1","","","","","","","","",""
"pcp-truncation_1","","pyrrolidone carboxyl peptidase truncation",11,"","","","","","","",1,1,1,"","","1","","1","","","","","","","1","","","","","","","","","1","1","","1","","1","1","1","1","","1","","","","","",""
"group_13186","","hypothetical protein",11,"","","","","","","",1,1,1,"","","1","","1","1","1","1","","","","1","","","","","1","1","","","","","1","","1","","","1","","","","","","","","",""
"group_3929","potD_1","iron ABC transporter iron-binding protein",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_16154","","hypothetical protein",11,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","1","","1","1","1","1","","","","1","","","","","1","1","","","","","1","","1","","","1","","","","","","","","",""
"group_424","IS1381-truncation","mobile genetic element",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","","1","","","","","","","","1","1","","","","","","","",""
"gspA","","glycosyl transferase family 8",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_11821","yihX","hydrolase",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","","1","","","","","","","","1","1","","","","","","","",""
"group_5966","msbA_1","ABC transporter ATP-binding protein",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"comGF","","competence protein ComGF",11,"","","","","","","",1,1,1,"","","1","","1","","","","","","","1","","","","","","","","","1","1","","1","","1","1","1","1","","1","","","","","",""
"group_3438","rlmCD_2","RNA methyltransferase",11,"","","","","","","",1,1,1,"","","","","","1","","1","","1","1","","1","","","1","","1","","","","","1","","1","","","","","1","","1","","","","",""
"group_385","wefE","transposase",11,"","","","","","","",1,1,1,"1","","","","","","","1","1","1","","","","","1","1","1","","","1","","1","","","","","","","","","","1","","1","","",""
"group_1021","","IS1239 transposase",11,"","","","","","","",1,1,1,"","","","","","","","","","1","","1","","1","1","","1","","1","","1","","","","","1","","","","","","","","","1","1","1"
"immR","","type II restriction-modification system regulatory protein",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_2506","cysW","iron ABC transporter permease",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
"group_5469","","MarR family transcriptional regulator",11,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","1","","1","","","","","","","",""
