"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","16288_4#8","19952_3#181","18090_1#121","17150_6#56","17138_5#65","17138_4#31","17138_3#39","17059_8#5","17059_8#3","17059_7#55","17059_7#24","16288_8#15","16288_6#52","16288_6#12","16288_5#57","16288_5#47","16288_5#37","16288_5#22","16288_3#65","15995_2#7","15995_2#48","15995_1#167","15841_2#82","15277_1#46","14913_4#69","14913_2#72","14566_6#56","13415_8#86","17870_7#79","16288_4#56","17175_8#79","17175_8#43","17175_7#53","17175_7#30","17175_7#21","17175_6#13","17175_6#1","17175_5#72","17175_5#47","17175_4#40","17150_6#57","17150_6#26","17150_6#1","17150_4#94","17150_4#3","17138_4#78","17138_4#75","17138_4#74","17138_4#30","17138_3#64","17138_3#53","17059_8#67","17059_8#6","17059_8#41","17059_8#33","17059_8#30","17059_8#26","17059_7#9","17059_7#89","17059_7#85","17059_7#82","17059_7#7","17059_7#66","17059_6#94","17059_6#20","15995_2#72","15995_2#71","15995_2#54","15995_2#189","15995_2#125","15995_2#120","15874_1#26","15874_1#13","15873_1#76","15873_1#63","15873_1#42","15841_6#38","15841_5#9","15841_5#80","15841_5#76","15841_5#70","15841_5#54","15841_5#52","15841_5#40","15841_4#87","15841_3#52","15731_8#92","14936_4#9","14936_4#6","14913_7#50","14913_7#43","14913_5#53","14913_5#31","14913_5#18","14913_4#89","14913_4#87","14913_4#80","14913_4#68","14913_4#66","14913_4#46","14913_4#35","14913_4#3","14913_2#8","14566_6#29","14566_5#35","14566_5#15","14412_2#85","14412_2#83","14412_2#79","14257_1#21","13415_6#52","15995_2#66"
"group_17841","","hypothetical protein",89,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","1","1","","1","1","1","1","","1","","1","1","1","","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","","","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","","","1","1","","1","","1","","1","1","1","","1","1","1","","1","1","","","1","1","1","1"
"group_14020","gla","glycerol facilitator-aquaporin",89,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","","","","","1","","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","1","","","","1","","","","","1","","","1","1","","","1"
"group_273","IS861-truncation_1","degenerate transposase (Orf1)",89,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","","","1","","","1","1","","","","","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","","1","1","",""
"group_3677","ydaF_1","acetyltransferase GNAT family protein",88,"","","","","","","",1,1,1,"1","","1","1","1","","","","","","","1","1","1","1","1","1","1","1","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1"
"group_9589","scrB","glycosyl hydrolases family 32",88,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","","","","","","","","1","","","1","1","","1","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","","1","","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1",""
"group_9439","ktrB","Trk transporter membrane-spanning protein - K+ transport",88,"","","","","","","",1,1,1,"","1","1","","1","1","1","1","1","1","1","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","1","1","1","1","1","","","1","1","","","","1","1","1","1","1","","1","1","1"
"group_15929","pgmA","phosphoglucomutase",88,"","","","","","","",1,1,1,"","1","","","","","1","1","1","","","","","1","1","1","1","1","1","","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_9151","mgtB","P-type ATPase-metal cation transport",88,"","","","","","","",1,1,1,"1","","1","1","1","","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","","1","1","","1","","1","1","","1","","","1","","1","1","","1","","","","1","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"rsmE","","16S ribosomal RNA methyltransferase RsmE",88,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","1","1","","1","","1","","","1","1","","1","","","1","1","1","1","","1","1","","1","1","","1","1","1","1","1","1","1","1","1",""
"phoP","","response regulator",88,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","","1","1","","","","1","","","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","1","","1","1","","1","1","1","1","1","1","","1","1","","","1","","1","1",""
"wefE","","transposase",88,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","1","","","1","1","","","1","1","","","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","","1","","1","1","","","","1","1","1","1","","1","1","","1","1","1","","",""
"group_13526","","plasmid rolling circle replication initiator protein",87,"","","","","","","",1,1,1,"","1","1","1","","1","1","1","1","","1","1","","1","1","","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","","","","1","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","","1","1","","1","","1","","1","1","1","","1","1","1","","1","1","","","","1","1","1"
"group_18211","","FIG01118149  hypothetical protein",87,"","","","","","","",1,1,1,"1","","1","1","1","","","","","","","1","1","1","1","1","1","1","1","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1"
"group_15617","","lantibiotic ABC transporter",87,"","","","","","","",1,1,1,"1","","1","1","1","","","","","","","1","1","1","1","1","1","1","1","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1"
"group_8870","","degenerate transposase",87,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","","","","","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","1","","1","1","1","","","1","1","1",""
"group_6904","comFA","helicase ComFA",87,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","","","1","","1","1","","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","","1","1","1","","1","1","1"
"group_643","transposase_D","transposase family protein",87,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","","","","","1","","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","","1","","","","","","","","","1","1","","","1","","","1"
"group_9367","","integral membrane protein",87,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","1","1","","","1","1","1","","","","1","","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","1","1","1","1","1","1","1","1","","1","","1","","","1","1","","1","","","1","1","1","1","","1","1","","1","1","","1","1","1","1","1","1","1","1","1",""
"group_11685","","hypothetical protein",86,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","1","1","","","","","","","","","1","1","","1","1","1","1","","","","","1","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1"
"group_315","","transposase",86,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","1","","","1","1","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","","1","","1","","1","1","1","1","","1","","1","","","1","","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1",""
"lafA","","BlpM",86,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","","","","1","","1","","","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","","","1","1","1","1","","1","1","1","1","","1","","","","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1",""
"ubiE","","methyltransferase small domain superfamily protein",86,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","1","","1","1","1","1","1","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_7067","","competence protein ComGF",86,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","1","","1","1","1","1","1","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"adh","","alcohol dehydrogenase",86,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","1","","1","1","1","1","1","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"cglC","","competence protein ComGC",86,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","1","","1","1","1","1","1","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"comGG","","late competence protein ComGG",86,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","1","","1","1","1","1","1","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"cglB","","competence protein",86,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","1","","1","1","1","1","1","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_420","IS1381-truncation","Uncharacterized conserved protein",86,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","1","","","1","1","","","","1","","","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","","1","","1","1","","","","1","1","1","1","","1","1","","1","1","1","","",""
"group_980","fabG2","3-ketoacyl-ACP reductase",85,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","","","","1","","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","1","1","","1","","1","","","1","1","","1","","","1","1","1","1","","1","1","","1","1","","1","1","1","1","1","1","1","1","1",""
"group_274","IS861-truncation_1","IS3-Spn1 transposase",85,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","","","1","","","1","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","","1","1","1","1","1","","","","1","1","1","","1","1","",""
"pcp_2","","pyrrolidone-carboxylate peptidase (5-oxoprolyl-peptidase)",85,"","","","","","","",1,1,1,"","","1","","1","","","","","","","","1","","1","1","1","1","1","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_14369","","transcriptional regulator",84,"","","","","","","",1,1,1,"1","","1","1","1","","","","","","","1","1","1","1","1","1","1","1","","","","","","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1"
"group_14534","","hypothetical protein",84,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","1","1","","1","1","1","1","","1","1","1","","1","","1","1","1","1","","","1","","1","1","1","1","1","1","1","","1","","","","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","","1","","1","1","1","","1","1","","","1","1","","","1","1","1","1"
"group_687","","transposase family protein",84,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","1","","1","","","1","","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","1","1","1","1","1","1","1","1","","1","","","1","","","1","1","1","1","1","1","1","","1","","1","1","1","1","","","1","","1","1","1","","1","1",""
"group_6273","mngB","alpha mannosidase",84,"","","","","","","",1,1,1,"","","1","","","1","1","1","1","1","1","1","","","","","1","1","","","","","1","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","1","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"group_2356","aqpZ","aquaporin Z",84,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","","","","1","","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","1","1","","1","","1","","","1","1","","1","","","1","1","1","1","","1","1","","1","1","","1","1","1","1","1","1","1","1","1",""
"group_7335","gmuC_1","PTS system transporter subunit IIC",84,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_75","IS1167-truncation","transposase",84,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","","","1","1","1","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","","1","1","","","","1","","1","","","1","1","","1","","","","1","","1","","1","","1","1","","1","1","","1","1","","1","1","1","1","1"
"group_7907","","phosphoglycerate mutase family protein",84,"","","","","","","",1,1,1,"1","","1","1","1","","","","","","","1","1","1","1","","1","1","","","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","","1","","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","","","1","","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","1","1","1"
"group_3039","desK","histidine kinase",83,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_4014","","multidrug ABC transporter permease",83,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_11410","cbpJ_2","choline binding protein J",83,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_8001","","hypothetical protein",83,"","","","","","","",1,1,1,"1","1","1","1","1","","","","","1","","1","1","1","1","","","1","","","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","","","","1","","1","","","1","1","1","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1"
"cbpJ_1","","choline binding protein C",83,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_4863","vraR_2","response regulator",82,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_1203","toxA","choline binding protein C",82,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_3272","ybhF","ABC transporter ATP-binding protein",82,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_11179","","ABC transporter permeae",82,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","","1","","1","","1","","1","1","","1","1","1","","","","1","1","1","1","","","1","","","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","","","1","","1","","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","","1","1","1","","1","1","1","1","","1"
"group_6088","","translation factor",82,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_8992","","V8-like Glu-specific endopeptidase",82,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_16374","gapA","glyceraldehyde-3-phosphate dehydrogenase",82,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","1","1","","1","1","1","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","","","","1","","","1","","1","1","","1","","1","","1","","","","","1","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1"
"group_2493","leuB","3-isopropylmalate dehydrogenase",82,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_6010","leuD","3-isopropylmalate dehydratase small subunit",82,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_2488","leuB","membrane protein",82,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_5173","","lanthionine synthetase C-like protein",82,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
