"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15378_3#93","9716_7#13","15378_4#77","15378_3#74","9789_4#71","9789_4#64","19341_2#99","15873_3#25","11658_1#76","18090_2#89","11791_1#46","10395_5#13","11791_1#48","11791_1#25","9789_2#65","9789_2#61","9789_2#30","9789_2#21","9716_7#3","9716_7#2","19183_3#3","19084_8#104","17966_5#4","17966_5#37","17870_8#93","17870_8#51","17870_8#14","17870_7#158","16453_2#58","16399_5#57","16288_3#28","15531_6#74","15531_5#42","15531_4#52","15531_3#6","15531_3#37","15378_3#24","14936_5#54","14936_5#41","14936_5#38","14936_5#30","14913_3#64","14913_2#79","14913_2#71","14723_6#47","14723_6#36","14723_6#32","14723_2#62","14723_2#25","14723_2#22","14723_2#19","14723_2#14","14723_2#12","14723_2#11","14723_1#94","14723_1#81","14520_6#28","14520_6#23","14520_6#19","14520_5#36","13415_5#63","12378_2#80","12378_2#79","12290_3#70","12290_3#69","12290_3#54","17150_5#65","15874_1#18","14723_6#13","14723_4#32","9789_5#85","9789_5#83","9789_3#88","9789_3#51","9789_3#50","9716_7#8","18456_1#70","18456_1#61","18456_1#59","15531_4#12","15378_4#7","15378_4#12","12378_2#66","12290_3#34","12290_2#70","12290_2#37","15531_5#59","15378_2#52","17966_5#34","12162_1#64","14520_6#6","9716_7#43"
"group_6701","sacA","sucrose-6-phosphate hydrolase",67,"","","","","","","",1,1,1,"1","","","","","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1"
"group_8216","","MutT/nudix family protein 78-dihydro-8-oxoguanine-triphosphatase",67,"","","","","","","",1,1,1,"1","","","","","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1"
"group_7975","","hypothetical protein",67,"","","","","","","",1,1,1,"1","","","","","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1"
"group_11872","","FIG01116978  hypothetical protein",67,"","","","","","","",1,1,1,"1","","","","","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1"
"group_26997","","IS630-Spn1 transposase Orf1",66,"","","","","","","",1,1,1,"","1","","","","1","1","","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","","1"
"group_7954","","transcriptional regulator",66,"","","","","","","",1,1,1,"1","1","","1","1","1","","","","","","","1","","1","1","1","1","1","1","","1","1","1","1","1","1","","","","1","","1","","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","1","","","1","","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1"
"group_14799","malR","maltose operon transcriptional repressor",66,"","","","","","","",1,1,1,"1","","","","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","","","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1"
"group_9039","irtB","drug efflux ABC transporter ATP-binding/permease protein",66,"","","","","","","",1,1,1,"1","1","1","1","","","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","1","","","1","","1","1","","1","","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","","1"
"group_1545","","Tn5253 CAAX amino terminal protease family",66,"","","","","","","",1,1,1,"1","1","1","1","","","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","1","","","1","","1","1","","1","","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","","1"
"group_9384","murZ","UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2",66,"","","","","","","",1,1,1,"1","1","1","1","","","1","1","1","","1","1","1","1","1","1","","1","1","1","1","","","1","","1","","","1","1","","1","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","","1","1","","","1","1","1","1","1","1","","1","","","1","1","1","1","1","","1","1","1","","","","","1"
"group_10403","","DRTGG domain/CBS domain-containing protein",66,"","","","","","","",1,1,1,"1","1","1","1","","","1","1","1","","1","1","1","1","1","1","","1","1","1","1","","","1","","1","","","1","1","","1","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","","1","1","","","1","1","1","1","1","1","","1","","","1","1","1","1","1","","1","1","1","","","","","1"
"phtD","","histidine triad protein D",66,"","","","","","","",1,1,1,"","1","1","","","","","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","","","","1","","1","","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","","1","","1","1","","1","1"
"phtA","","pneumococcal histidine triad protein A precursor",66,"","","","","","","",1,1,1,"1","1","1","","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","","1","1","1","","","1","","1","","","","","","1","1","1","1","","","1","","","1","","1","1","1","1","1","1","1","1","1","","","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1"
"group_11800","ycjP_4","ABC transporter permease",65,"","","","","","","",1,1,1,"","","","","","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","","1","1","1","1"
"group_1977","yhbU_1","U32 family peptidase",65,"","","","","","","",1,1,1,"","1","","","","1","1","1","","1","","1","1","","1","","1","","1","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","","1","1","1","1","","1","","1","1","","1","1","","","1","","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1"
"group_12235","dsbD_2","cytochrome c-type biogenesis protein CcdA",65,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","","1","","1","1","1"
"group_8995","","hypothetical protein",65,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","1","","","1","1","1","","1","","1","1","","1","","","","1","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","","1","1","1","1","","1","","1","1","","1","1","","","1","","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ung","","uracil-DNA glycosylase",65,"","","","","","","",1,1,1,"1","1","","1","1","1","1","","","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","","","1","","","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","1","1","1","1","1","1","","1","","1","","1","","1","1","","1","1","","","","1","1","1","1","","1","1","1","1","","1","1",""
"phpA","","streptococcal histidine triad protein PhpA",65,"","","","","","","",1,1,1,"1","1","","1","1","1","1","","","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","","","1","","","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","1","1","1","1","1","1","","1","","1","","1","","1","1","","1","1","","","","1","1","1","1","","1","1","1","1","","1","1",""
"group_11778","","replication protein",64,"","","","","","","",1,1,1,"","","","","","","1","1","1","1","1","1","1","","1","1","","1","1","1","","","","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","","","","","","","","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1"
"group_456","IS1381-truncation","fusion of IS1381 orf A and B",64,"","","","","","","",1,1,1,"1","1","1","1","","","1","1","1","","1","","1","","1","1","","1","","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","","1","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","1","1","","1","1","","","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","","1","1","",""
"group_10155","potH","binding-protein-dependent transport systems inner membrane component",64,"","","","","","","",1,1,1,"1","1","1","1","","","1","1","1","","1","","1","","1","1","","1","","","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","","","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","","1","1","",""
"group_11573","ptrB","prolyl oligopeptidase family protein",64,"","","","","","","",1,1,1,"1","1","1","1","","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","1","","","1","","1","","","1","","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","","1"
"yceG","","aminodeoxychorismate lyase",64,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1","1","","1","","","1","1","1","1","1","1","1","1","1","","1","","1","","1","1","1","1","","1","1","1","1","1","1","","1","1","","1","","1","1","","1","1","","1","1","1","","","","1","1","1","1","1","1","1","1","","","1","1",""
"atpE","","F0F1 ATP synthase subunit C",64,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1","1","","1","","","1","1","1","1","1","1","1","1","1","","1","","1","","1","1","1","1","","1","1","1","1","1","1","","1","1","","1","","1","1","","1","1","","1","1","1","","","","1","1","1","1","1","1","1","1","","","1","1",""
"group_6008","leuD","3-isopropylmalate dehydratase small subunit",63,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","","","1","","1","1","1","","","","1","","1"
"group_4304","wzg","capsular polysaccharide biosynthesis protein Cps14A",63,"","","","","","","",1,1,1,"1","1","1","","","","1","","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","","1","","1","1","1","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","1","","","1","1","1","1","1","","","","","","","1","1","","","1"
"group_10657","cutC","copper homeostasis protein",62,"","","","","","","",1,1,1,"","1","1","1","1","1","","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","","","1","","1","1","1","","","","1","","1"
"group_2485","leuB","membrane protein",62,"","","","","","","",1,1,1,"","1","1","1","1","1","","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","","","1","","1","1","1","","","","1","","1"
"ssuB","","multidrug ABC transporter ATPase",62,"","","","","","","",1,1,1,"","1","","","","1","1","1","","1","","1","1","","1","","","","1","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","","1","1","1","1","","1","","1","1","","1","1","","","1","","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1"
"nanE2","","N-acetylmannosamine-6-phosphate 2-epimerase 2 (ManNAc-6-P epimerase 2)",62,"","","","","","","",1,1,1,"1","1","","1","1","1","","1","","","1","","","1","1","1","","1","1","1","","1","","","","","","","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","","1","1","1","1","","","1","1","1","1","","","","1","1","1","1","1","1","1","","","","1","1","","1","1","1","1","1","1","1","1","1",""
"group_7318","Int-Tn_1","phage integrase  site-specific recombinase",61,"","","","","","","",1,1,1,"1","","","","","","1","1","1","1","","1","1","1","1","1","","1","1","1","","","","1","1","1","1","1","1","1","","","1","1","","1","1","1","","","1","1","1","","1","","1","","","","","","","","","","","1","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1"
"ilvC","","ketol-acid reductoisomerase",61,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","","","","1","","","","1","1","","1","","1","1","","1","1","1","1","1","","1","1","1","1","","1","1","","","","1","1","","","1","1","","1","1","1","1","","","1","","1","","1","1","1","1","1","1","1","","","","","1","","1","1","1","1","1","","","","1","1"
"artM_1","","ABC transporter ATP-binding protein",61,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","","","","1","","","","1","1","","1","","1","1","","1","1","1","1","1","","1","1","1","1","","1","1","","","","1","1","","","1","1","","1","1","1","1","","","1","","1","","1","1","1","1","1","1","1","","","","","1","","1","1","1","1","1","","","","1","1"
"ycjP_1","","ABC transporter permease",61,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","","1","","1","1","","1","1","1","1","1","","","","","","","","","","1","1","1","","1","1","1","1","1","","1","","","1","1","1","1","1","1","1","1","","","1","1","1","1","","","1","1","1","","","","1","1","","","1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_19643","","hypothetical protein",60,"","","","","","","",1,1,1,"1","1","1","1","","1","","","","","","","","","1","1","","1","1","1","","1","1","1","1","1","1","1","","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","","1","1","1","1","1","1","","1","1","","","","","","","1","","1","1","1","","","1","1","","1"
"group_11533","azr_2","NADPH-dependent FMN reductase domain-containing protein",60,"","","","","","","",1,1,1,"1","","1","","","1","","1","1","","1","","1","1","1","","1","1","1","1","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","","","1","1","1","1","1","","","","1","","","","1","1","1","1","1","1","1","","","1","","1",""
"group_6895","azr_1","flavin reductase",60,"","","","","","","",1,1,1,"1","","1","","","1","","1","1","","1","","1","1","1","","1","1","1","1","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","","","1","1","1","1","1","","","","1","","","","1","1","1","1","1","1","1","","","1","","1",""
"saeR","","response regulator",60,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","","1","","1","1","","1","1","1","1","1","","","","","","","","","","1","1","1","","1","1","1","1","1","","1","","","1","1","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","","","","1","1","","","1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_11602","","NIF3 (NGG1p interacting factor 3) family protein",60,"","","","","","","",1,1,1,"","1","1","","1","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","","","1","","1","1","","1","1","1","1","1","1","1","","","1","1","1","1","1","","","1","1","","1","","1","","1","1","","","1","1","1","","","","","","1","","","1","1","","","1"
"rpsD","","surface anchored protein",59,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","","1","","1","1","","1","","1","1","","1","1","1","1","1","","","","","","","","","","1","1","1","","1","1","1","1","1","","1","","","1","1","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","","","","1","1","","","1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","","1","1","1"
"ahrC","","transcriptional repressor protein",59,"","","","","","","",1,1,1,"","","1","1","","1","","1","1","","1","","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","1","1","","","1","","1","1","","1","1","1","1","","","","1","","1","1","","1","1","1","","","1","1","1"
"group_6304","","hypothetical protein",58,"","","","","","","",1,1,1,"","","","","","","1","1","1","1","1","1","1","","1","","","1","1","1","","","","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","","","1","1","1","1","1","1","","","","","","","","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","1","1","","1","1","","1","1","1","1"
"group_10296","tabA_2","beta-galactosidase subunit beta",58,"","","","","","","",1,1,1,"1","","","1","1","1","","1","","","1","","","1","1","1","","1","1","1","","1","","","","","","","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","","1","1","1","1","","","1","1","","1","","","","1","1","1","1","1","1","1","","","","1","1","","1","","1","1","1","","1","1","1",""
"group_6842","","hypothetical protein",58,"","","","","","","",1,1,1,"1","","1","","","1","","1","1","","1","","1","1","1","","1","1","1","1","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","","1","","","","","1","1","1","1","","","","1","","","","1","1","1","1","1","1","1","","","1","","1",""
"dps","","DPS family peroxide resistance protein",58,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","1","","","","","","","","","","","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","1","1","1","1","","1"
"group_12928","","Replication initiation protein",56,"","","","","","","",1,1,1,"","","","","","","1","","1","1","1","1","1","1","","","1","1","1","","1","","","1","1","1","1","","1","1","1","1","1","1","1","","","1","","1","","","","","1","1","1","","","","","","","","","","","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1"
"glpO","","alpha-glycerophosphate oxidase",56,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","1","1","","1","1","1","","1","1","1","1","1","1","1","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","","1","","","1","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","","","1","","","","","","","1","1","","1"
"group_14719","lacA","galactose-6-phosphate isomerase subunit LacA",56,"","","","","","","",1,1,1,"","","1","1","1","1","","1","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","1","1","1","1","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","1","1","","","1","","1","1","","1","1","1","1","","","","1","","1","1","","1","1","1","","","1","1","1"
"group_9015","","putative bacteriocin",56,"","","","","","","",1,1,1,"1","","","1","1","","","","1","1","1","","1","","1","1","","","1","","1","","","","1","","","1","","1","1","1","1","1","1","1","1","1","","1","","","1","","1","1","1","1","1","1","","1","","","","","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","","1","","","","1","","1"
"group_17362","atpF","proton-translocating ATPase F0 sector subunit b",55,"","","","","","","",1,1,1,"1","","1","1","1","1","","1","1","","1","","1","1","1","1","","1","1","1","","","","","","","","1","1","1","1","1","","1","","","1","","1","1","1","1","1","","1","","1","","","","1","","1","1","","1","1","1","1","1","","","1","1","","1","","1","1","","1","1","","1","1","1","","","","1","1","","1","1","1","","1","","","1","1",""
"group_6638","","surface anchored protein",55,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","1","1","1","1","","","","","1","1","","1","","1","1","1","","1","","1","","","","","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","","1","1","","","1","","","","","1","","1","1","","","1","1","1","","1","","1","1","1","1","1","1","1","","","","1","1","1","","1","1","1","","1","","1","1","1"
"xerC_2","","prophage maintenance system killer protein",55,"","","","","","","",1,1,1,"","","","","1","1","","","1","","1","1","1","","1","","","1","1","1","","","1","","1","1","1","","1","1","","","1","1","","","1","1","","","","","","","1","","","1","1","1","1","1","1","1","1","1","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","","1","","1"
"group_2660","lepA","GTP-binding protein LepA",55,"","","","","","","",1,1,1,"","","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","","1","1","","1","1","1","1","1","","","1","1","1","","1","","1","","","1","1","","","1","","1","1","","1","1","1","1","","","","1","","1","1","","1","","1","","","1","1","1"
"group_11157","radA","DNA repair protein",54,"","","","","","","",1,1,1,"1","","","1","1","1","1","","","1","","","","","1","","","","1","1","","1","1","1","1","1","1","1","","","1","","","","","1","1","1","1","","1","","1","1","","","1","1","1","","1","1","1","1","1","1","","1","","","1","","1","","","1","1","1","1","1","","1","1","1","1","1","","1","","","1","","1","1","1","1","","","","1","","1"
"group_624","xerC_1","integrase/recombinase phage integrase family protein",54,"","","","","","","",1,1,1,"1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","","","1","","","1","","","","","1","","","","1","","1","1","1","","1","1","1","","","","1","1","1","1","1","1","","","1","1","","1","","1","","","1","","1","","1","1","","","1","1","1","1","","","","","","","1","1","1","1","","1","1"
"gapA","","glyceraldehyde-3-phosphate dehydrogenase",54,"","","","","","","",1,1,1,"1","","1","1","1","1","","1","","","","","","1","","1","1","1","1","1","","","","","","","","","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","1","1","1","","1","1","","1","1","","1","1","1","1","1","1","1","1","1","","","1","","","","1","1","1","1","1","1","","1","1",""
"group_9827","yccU","CoA-binding protein",53,"","","","","","","",1,1,1,"1","","","1","1","1","1","","","1","","","","","1","","","","1","1","","1","1","1","1","1","1","1","","","1","","","","","1","1","1","1","","1","","1","1","","","1","1","1","","1","1","1","1","1","1","","","","","1","","1","","","1","1","1","1","1","","1","1","1","1","1","","1","","","1","","1","1","1","1","","","","1","","1"
"group_2516","","serine/threonine protein kinase",52,"","","","","","","",1,1,1,"","1","1","","1","1","1","1","","","1","1","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","","","","","","1","1","1","","","1","","1","1","","1","1","1","1","1","1","1","","","1","","","1","1","","","1","1","","1","","1","","1","1","","","1","1","1","","","","","","1","","","1","1","","","1"
"group_11315","","membrane protein",52,"","","","","","","",1,1,1,"1","","1","1","1","1","","1","","","","","","1","","1","1","1","1","1","","","","","","","","","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","1","1","1","","1","1","","1","1","","1","1","1","1","1","1","1","1","1","","","1","","","","1","1","1","1","","","","1","1",""
"rex","","DNA-binding protein",52,"","","","","","","",1,1,1,"","1","","","","","1","1","","1","1","1","1","","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","","","","","1","","1","1","","1","","1","","1","1","1","1","","1","1","","1","","1","1","","","1","1","1","","","1","","1","","","","1","1","1","","","","1","","","1","","","1","","1","1"
"group_10807","","GNAT family acetyltransferase",51,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","1","1","","1","1","1","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","","","","","","","","","","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1"
"group_13731","pepN","aminopeptidase N",51,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","1","1","","1","1","1","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","","","","","","","","","","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1"
"group_3634","ppsA","PEP-utilizing enzyme family protein",51,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","1","1","","1","1","1","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","","","","","","","","","","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1"
"group_12801","","transposase-like protein IS1381 ISSpn7",51,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","1","1","","1","1","1","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","","","","","","","","","","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1"
"group_4498","yvgN","25-diketo-D-gluconic acid reductase A",50,"","","","","","","",1,1,1,"1","","1","","","1","","1","1","","1","","1","1","1","","1","1","","1","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","","","","","","1","","1","","1","1","","","1","","1","","","","1","1","1","1","1","","","","1","","","","1","1","1","1","1","1","1","","","1","","1",""
"group_639","xerC_2","type I restriction-modification system subunit S",50,"","","","","","","",1,1,1,"1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","1","","","","1","","","1","","","","","1","1","","","1","","1","1","1","","1","","1","","","","1","","1","1","1","1","","","1","1","","1","","1","","","1","","1","","","1","","","1","1","1","1","","1","","","","","","","1","1","1","","1"
