"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15608_2#92","11822_1#26","11511_7#81","11511_7#5","11826_1#78","15277_1#4","14723_4#31","14723_4#14","14555_3#78","14412_2#66","14723_4#61","13415_7#16","15682_2#19","15682_1#86","15608_4#31","14673_3#51","19084_8#157","15608_2#34","22841_4#69","22667_7#148","22027_1#143","17966_5#140","17966_5#135","15608_4#73","15608_4#41","15608_3#26","14673_4#56","14673_4#48","14673_4#42","14673_4#26","14673_3#78","14673_3#77","14673_3#55","14673_3#19","14673_3#17","14673_3#11","14673_2#95","14673_2#79","14673_2#50","14673_1#66","13710_2#72","13710_2#66","13414_4#23","13414_3#41","13414_3#38","13414_3#17","13414_2#94","13414_2#52","13353_7#89","13154_3#22","12299_1#10","12291_5#69","12291_4#78","12291_4#60","12291_4#57","12291_4#41","12291_4#35","12291_4#31","12291_4#21","11679_1#29","11657_4#36","11657_4#24","11657_2#47","11657_2#29","11657_2#10","11657_1#85","11511_8#46","11511_8#22","11511_7#85","11511_7#75","11511_7#67","11511_7#66","11511_7#17","11511_7#10","15608_3#5","14673_3#79","14673_3#47","14673_2#53","14673_2#25","12291_4#64","11658_1#16","11657_2#39","14673_1#63","11658_2#94","11657_2#19","11657_2#48","13710_2#38","15682_1#33","15608_4#8","15608_4#6","23164_8#134","22841_4#127","22841_3#73","22667_7#179","15608_2#86","15608_2#76","15608_2#45","14913_3#29","14673_3#91","14673_3#59","14555_4#54","14520_6#49","14410_8#90","13414_1#22","11826_1#69","11822_1#27","11791_1#22","11658_1#9","11657_1#83","11511_8#44","11511_7#18","13154_2#89","11658_2#46","11658_2#13","14555_3#35","13415_5#72","13415_4#30","15682_1#34"
"group_9566","","YlmH protein",30,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_13155","","IS200 family transposase",29,"","","","","","","",1,1,1,"","","1","1","1","","1","","","1","1","","1","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","1","","1","1","1","1","","1","1","1","1","1","","1","","","1","1","","","","","","1","","1",""
"group_15863","","hypothetical protein",29,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","1","","","","","","1","1","1","","1","1","1","","","1","","1","","","","","","","1","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","","1","","1","1","1","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_10792","ssb","single-strand binding protein family",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","1","1","1","1","1","1","1","","","1","","1","","","","","","","1","","","","","","","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","1","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12220","","holliday junction resolvase",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","1","1","1","1","1","1","1","","","1","","1","","","","","","","1","","","","","","","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","1","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6701","sacA","sucrose-6-phosphate hydrolase",29,"","","","","","","",1,1,1,"","","","","","","","","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1"
"group_3941","ald_1","alanine dehydrogenase",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1"
"group_5552","ydaF_4","acetyltransferase",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1"
"group_10552","fruA","PTS system fructose specific IIBC component",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","1","1","","1","","","1","","1","","","","","","","1","1","","","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_16111","","chlorohydrolase",29,"","","","","","","",1,1,1,"","","","","1","","","1","","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","1","1"
"group_12258","blpO_1","bacteriocin BlpJ",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","","","1"
"group_7445","","immunity protein BlpL",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","","","1"
"blpN_2","","bacteriocin-like peptide N BlpN",29,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","","","","1"
"group_13034","zmpC","zinc metalloprotease ZmpC",28,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","1"
"group_5574","ykoD_2","cobalt ABC transporter ATPase",28,"","","","","","","",1,1,1,"1","1","","","","1","","","","","","","","1","","1","1","","","","","","","","","","","","","","1","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","1","1","1","","","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","","","","1","","","1"
"group_12984","isp","lantibiotic leader peptide processing serine protease",28,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","","1"
"group_6922","","IS66 family Orf1",28,"","","","","","","",1,1,1,"","1","","","1","1","","1","","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","1","","","","","","1","","","","","","","","","1","","","","","","1","","","1","1","","","","","","","","","","","","","","","1","","1","1","1","","","","","","1","","","","","1","","","1","","","1","1","1","","","","","","","1","1","","","1"
"group_384","","fusion of IS1381 orf A and B",28,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","","","","","","1","1","","","","","","","","","1","1","","1","1","1","1","1","","","","","","1","","1","1","1","","","","","","","","","","","","1","","","","","1","","","1","","","","","","","","","1","1","","","","","","","","","","","","","","1","","","1","1","1","","","","","","","","","1","1","1","","1","","","1",""
"transposase_B","","IS630-Spn1 transposase Orf2",28,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","","1","","","","","","1","1","1","1","","1","","","1","1","1","1","1","1","","","1","1","1","","","","1","1","1","1","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_2449","celB","competence protein CelB",28,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1"
"group_11800","ycjP_4","ABC transporter permease",28,"","","","","","","",1,1,1,"","","","","","","","","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","","1","1","1","","1","1","1","1","1","1","1","1"
"group_12340","ftsK","DNA translocase cell division protein",28,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","1","1","","1","","","1","","","","","","","","","1","1","","","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4818","","exported glycosyl hydrolase",28,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","1"
"group_5256","xlyA","bacteriocin putative",28,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","1","1","","","","","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","","","1","1","","1","","1"
"group_4705","","mutT/nudix family protein",28,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","1","","1","1","1","1","1","","","1","","","","","","","","","","","","","1","","","","1","1","","","","1","1","","","","","","","","","","1","","","","","1","","","1","1","1","","","1","","","1","","","","","","1","","","1","","","","","","","1","1","1","1","","","","","","","","","","1","","","1","","","","","","","","","","",""
"cbpI_1","","choline binding protein CbpI",27,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1",""
"hlyB_2","","bacteriocin secretion/processing ATP-binding protein",27,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","","1"
"group_2073","nusG","competence-specific global transcription modulator",27,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","1","1","","","","","","","","1","","1","","","","","1","","1","1","","","","","","","","","","1","1","1","","","","","","","","1","","1","","","","","","","","","","","","","1","","","","","","","","1","","1","","","","1","","","","","","1","1","","","","","","1","","","1","1","","1","","","","","1","","","","","1","","","1","","1",""
"group_14981","saeS","histidine kinase",27,"","","","","","","",1,1,1,"","","","","","","","","1","","1","","1","1","","","","1","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","1","","","","","","","","1","","1","1","1","","1","1","1","","1","","","1","1","","1","1","","","1","","1","","","1","","1","1"
"group_292","IS861-truncation_1","integrase core domain-containing protein",27,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","1","","","","","","","1","","1","","1","1","","","","1","1","","","1","","","1","","","","1","1","","","","","1","","1","1","","","","","","","1","","1","","1","","","","","1","","1","","1","","","","","1","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_5294","artM_1","ABC transporter ATP-binding protein",27,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","1","1","","","1","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1"
"group_2989","","radical SAM family protein",27,"","","","","","","",1,1,1,"","","","","","","","1","","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","1","1"
"group_5593","","phage protein",27,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_15359","","Zn-dependent proteases",26,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","","","","1"
"group_11392","ABC-NBD-truncation_1","ABC transporter ATP-binding protein",26,"","","","","","","",1,1,1,"","","","","1","","1","1","1","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","","","1","","1","1","","","","","","",""
"group_4608","","Membrane protein",26,"","","","","","","",1,1,1,"1","1","","1","1","","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","1"
"group_12966","ntpD","ATP synthase subunit D",26,"","","","","","","",1,1,1,"","","","1","","","","","","","","","1","","1","","1","","1","1","1","1","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","1","","1","","","","","","1","","","","","1","1","1","1","1","1","","","","","","1","","1","","","","","","","","","","1","","1","1",""
"group_11178","","ABC transporter permeae",26,"","","","","","","",1,1,1,"1","","1","1","","","","","","","","","","","","","1","","1","1","1","1","1","","","1","","","","","","","","1","1","","","","","","1","","1","1","","","","","1","1","","","","1","","","","","","1","","","","1","","1","1","","","","","1","","","","","","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_11651","cdd","cytidine deaminase",26,"","","","","","","",1,1,1,"","","","","1","","1","1","1","1","1","1","","","","","","1","","","","","","","","1","1","","","","1","","1","","1","1","","","","","1","1","","1","","","","","","","","1","","","","","","","","","","","","","1","1","","","","","","1","","1","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"group_15169","lysS","lysyl-tRNA synthetase",26,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","1","1","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1"
"group_5356","","adenylosuccinate lyase",26,"","","","","","","",1,1,1,"1","","","","","1","","","","","","","","","","","1","","","","","","1","","","","","","1","1","","","","","1","1","","","","","1","","","1","","","","","","","","","1","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","1","1","","","","1","1","1","","1","1","","","","","","","","","1","1","1","1","","","","1","1","","","","","",""
"group_6937","","IS66 family element orf1",25,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","1","","","1","","","","1","1","","","1","","","1","","1","1","","1","","","","","","","","","","","","","1","","1","1","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","1","1","","","","","","","","","","","","","","","","1","1","","","","1",""
"group_14484","","putative reductase",25,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","","1","1","1","1","1","1","","","","1"
"group_10027","","phage protein",25,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","1","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_8149","","replication initiator protein",25,"","","","","","","",1,1,1,"","","","","","","1","","1","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","","1","","","1","","1","","1","1","1","","","",""
"group_16763","","protein Ymh",25,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","1","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_19593","","hypothetical protein",25,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","1","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_6226","","Phage protein",25,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","1","","1","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_14733","","Membrane protein",25,"","","","","","","",1,1,1,"1","","1","1","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","1","1","","","","","1","1","","1","1","1","","1","1","1","","1","","","1","1","","1","1","1","","","","1"
"group_10513","","prophage protein",25,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","1","1","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hin","","site-specific recombinase/resolvase",25,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","1","","","","","","","","","","","","","","","","1","1","1","1","1","","1","","1","1","1","1","","1","","1","1","1","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_2719","lytA_5","phage holin LL-H family",25,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","","1","","","","","","1","1","1","1","1","","","","","","","","","","","","1","","","1","","","","","","1","1","1","1","1","","1","","1","1","","1","1","","1","1","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_9933","lafA","BlpM",25,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","1","1","","1","1","","1","","","","","1","1","","","1","1","","1","1","1",""
"group_1021","","IS1239 transposase",25,"","","","","","","",1,1,1,"","","","","1","","","1","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","","1","1","","","","","","1","1","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","","","1","1","","","","","","","1","","","1","","1","","","1","","1"
"group_1390","","cell wall surface anchor family protein",25,"","","","","","","",1,1,1,"1","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","1","","","1","","1","1","1","","1","","1","","1","","","1","1","","1","1","","","1","","1","","","1","","1","1"
"saeS","","histidine kinase",25,"","","","","","","",1,1,1,"1","1","1","1","1","","","1","","1","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","1","1","1","","1","","","","1","","","","1","","1","1","","","1","","","1","1","","1","","","1","","","",""
"group_1320","","transposase ISSmi4",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","1","","","1","","","","1","1","","","1","","","1","","1","","","1","","","","","","","","","","","","","1","","1","1","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","1","1","","","","","","","","","","","","","","","","1","1","","","","1",""
"group_16174","","hypothetical protein",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_9046","","thioredoxin",24,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","1","","","","","","","","1","","1","","","","","","","","","","1","","","","","1","","","","","","","","","1","","","","","","","","","","","1","","","","1","","","","","","","","1","1","","1","","1","1","","","1","1","1","1","","","","1","","","","","","","","","","","","","1","","","1","1","","","","1","1","","","","","","",""
"group_16784","","hypothetical protein",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","1",""
"group_9831","yhjX","major facilitator oxalate formate antiporter",24,"","","","","","","",1,1,1,"1","","","1","","","","","1","","","","","","","","","1","","","","","","","","","1","","1","","","","","","","1","1","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","1","","","1","","","","1","1","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","1","","","","","","1","","","","","","1","","","1","","","","1"
"group_1897","","phage putative head morphogenesis protein SPP1 gp7 family",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_14826","","phage protein",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_15685","","phage protein",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","","1","","1","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"transposase_A","","IS630-Spn1 transposase Orf2",24,"","","","","","","",1,1,1,"","","1","","","","","","1","1","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","1","","","","","1","1","1","","1","1","","","","","","","","","1","","","","1","","","1","","","","","1","","","","1","1","1","1","1","1"
"group_12547","","hypothetical protein",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","1","","","","","","","","","","","","","","","","1","1","1","1","1","","1","","","1","1","1","","1","","1","1","1","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_477","","degenerate transposase",24,"","","","","","","",1,1,1,"","","","","","1","","","","","","","1","","1","","","1","","","","","1","","","1","1","1","1","","1","1","","","","","1","1","","","1","1","","","","","","","","1","","","1","","","","","","","","","","","1","","","","1","","","","","","","","","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_4642","artQ_2","amino acid ABC transporter permease",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","1","1","","","1","","","","","","","","","","","","","","","","","1","1","","","","1","1","","","","","","","","","","1","","","","","1","","","1","1","1","","","1","","","1","","","","","","1","","","1","","","","","","","1","1","1","","","","","","","","","","","1","","","1","","","","","","","","","","",""
"group_586","phpA","streptococcal histidine triad protein PhpA",24,"","","","","","","",1,1,1,"","","1","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","1","","","","","1","","","","1","","","","","","","","","1","","","","","","1","1","1","","","","1","","","1","","","1","1","","1","","","1","","","1","1","","","","","1","","","","","1","","","","","","","","","1","","","","","1","","","1","","","","","","","","",""
"group_10895","","hypothetical protein",23,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","1","1","","","","1","","","1","","1","1","1","","","","","","","","","1","","","1","","1","","","1","","1","","1","","1","1","1","1","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_14914","","hypothetical protein",23,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
