"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","22841_4#150","16043_2#66","16288_6#60","16288_5#71","16288_3#78","16288_3#24","14723_1#79","16288_4#38","19341_3#123","18090_2#102","17175_7#4","17175_6#89","17175_6#27","17175_5#16","17150_5#81","17150_4#63","17138_4#53","17059_6#11","16288_4#40","15995_2#135","15995_2#104","15874_1#94","15874_1#23","15841_4#56","15841_4#43","15531_4#30","15378_3#34","14936_4#65","14723_4#93","14723_3#65","17175_7#7","17175_4#11","24775_1#77","19341_3#109","24775_1#53","24775_1#51","15531_5#33","18090_2#159","19341_3#131","18090_2#160","23164_8#124","22841_4#3","22841_3#46","22841_3#177","22841_3#122","22841_3#11","22841_2#102","22667_7#162","22114_6#49","22027_1#94","22027_1#113","22027_1#102","21127_1#46","21127_1#43","21127_1#4","21127_1#109","21053_8#185","24775_1#99","24775_1#98","24775_1#97","24775_1#96","24775_1#78","24775_1#54","24775_1#111","24775_1#107","19341_3#25","21999_8#89","21999_7#175","19084_8#69","19084_7#100","15531_6#64","15378_2#61","15378_2#32","15378_2#28","14520_7#75","14520_7#73","14410_7#2","14410_6#28","14410_4#7","14410_4#59","12291_3#79","12291_3#65","11679_1#87","11658_1#70","24775_1#94","24775_1#91","24775_1#87","24775_1#106","24775_1#47","18090_2#147","24775_1#116","20925_3#88","16288_5#45","14410_4#29","15531_5#77","17794_7#176","17794_7#135","17428_8#164","16399_7#12","16399_6#16","14520_6#4","14520_5#82","14520_5#37","14410_7#47","14410_4#39","17428_8#133","24775_1#121","24775_1#120","23164_8#100","22841_3#24","15608_5#72"
"group_3628","ppsA","PEP-utilizing enzyme family protein",75,"","","","","","","",1,1,1,"","","1","1","1","1","1","","1","","","","","","1","","","1","1","1","1","","","","","","1","1","1","1","1","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_7279","ydhF","aldo/keto reductase family oxidoreductase",75,"","","","","","","",1,1,1,"","","1","1","1","1","1","","1","","","","","","1","","","1","1","1","1","","","","","","1","1","1","1","1","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_47","IS1167-truncation","transposase",75,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","","","","1","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","","","","","","","","1","1","1","1","","","1","1","","1","1","","","1","1","1","1","1","","","","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1"
"group_13397","","PadR family transcriptional regulator",75,"","","","","","","",1,1,1,"","","1","1","1","1","1","","1","","","","","","1","","","1","1","1","1","","","","","","1","1","1","1","1","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"desK","","histidine kinase",75,"","","","","","","",1,1,1,"1","","1","1","1","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","","1","","","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"macB_2","","ABC transporter permeae",75,"","","","","","","",1,1,1,"","","1","1","1","1","1","","1","","","","","","1","","","1","1","1","1","","","","","","1","1","1","1","1","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"salX","","ABC transporter ATP-binding protein",75,"","","","","","","",1,1,1,"","","1","1","1","1","1","","1","","","","","","1","","","1","1","1","1","","","","","","1","1","1","1","1","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_12432","","Uncharacterized protein conserved in bacteria",75,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","","","","1","","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"group_4015","","multidrug ABC transporter permease",75,"","","","","","","",1,1,1,"1","","1","1","1","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","","1","","","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ABC-NBD-truncation","","ABC transporter permeae",75,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","1","1","1","1","1"
"ltrA","","reverse transcriptase/maturase group FT II introns",75,"","","","","","","",1,1,1,"1","","","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","1","1","1","1",""
"malG","","maltodextrin ABC transporter permease",75,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","1","1","1","1",""
"group_4615","","Membrane protein",74,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","1","1","1","1","","","","","","","","","","","1","","","1","1","1"
"group_1414","","transposase ISSmi4",74,"","","","","","","",1,1,1,"","1","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1"
"group_10102","","involved in transformation",74,"","","","","","","",1,1,1,"","1","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1"
"purA","","adenylosuccinate synthetase",74,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1","1","1","1","1","1","1","1"
"group_6268","","acetyltransferase",73,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","","","","","","1","1","1","1","","","","","","","","","","","1","","","1","1","1"
"group_19553","","hypothetical protein",73,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","","","","1","","1","1","1","1","","1","1","","","1","","","1","","","","","","","","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1"
"group_687","","transposase family protein",73,"","","","","","","",1,1,1,"","1","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1"
"group_11314","","membrane protein",73,"","","","","","","",1,1,1,"","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","","","1","1","1","","","","","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"group_915","","IS630-Spn1 transposase Orf2",73,"","","","","","","",1,1,1,"1","","","","","","","","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","1","1","1","1","1","1","","1","1","1","","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","","","","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","","","","","1","","1","1","1","","1",""
"group_6582","tktN","transketolase n-terminal section",73,"","","","","","","",1,1,1,"","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","1","1","1","1","1"
"group_9113","tabA_1","beta-galactosidase subunit beta",73,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","1","1","","",""
"vraR_2","","response regulator",73,"","","","","","","",1,1,1,"1","","1","1","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","","1","","","","1","","","","","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_10930","","chromosome replication initiation protein/membrane attachment protein",73,"","","","","","","",1,1,1,"1","1","1","1","","1","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"malK_2","","binding-protein-dependent transport systems inner membrane component",73,"","","","","","","",1,1,1,"1","1","","1","1","1","1","","1","","","","","","","","1","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_248","IS861-truncation","IS3-Spn1 transposase",72,"","","","","","","",1,1,1,"","1","","1","1","1","1","1","","","","","","","","","","","","1","","","","1","","","","","","","","","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","","1","","1","1","","1","1","1","1","1","1","1","","1","","1","1","1","","","","","1","","","1","1","1","1","1","1","1"
"wcaJ_1","","galactosyl transferase CpsE",72,"","","","","","","",1,1,1,"1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","","1","1","1","","","","","","","","","","","","1","","","1","1","1"
"group_319","","transposase",72,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","1","","1","1","1","1","1","1","1","1","1","","1","","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","","1","","1","1","1","","1","1","","","","","","","","1","1",""
"nanA_1","","sialidase A (neuraminidase A)",72,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","1","1","","",""
"group_5956","","putative bacteriocin",72,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","1","1","1","1","","","","","","","","","","","1","","","1","1","1"
"cpsB","","tyrosine-protein phosphatase CpsB",72,"","","","","","","",1,1,1,"1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","","1","1","1","","","","","","","","","","","","1","","","1","1","1"
"cah","","acetyl xylan esterase",72,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","1","1","","",""
"group_4160","yhaP","Na+ ABC transporter ATP-binding protein",71,"","","","","","","",1,1,1,"1","1","1","1","","1","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","1","1","1","1","1"
"sdrD","","surface protein (fragment)",71,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","1","1","","","","1","","","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","","1","1","1","","1","1","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"group_2676","pspA","hypothetical protein",71,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","1","1","1","1","","","","","","","","","","","","","","1","1","1"
"ycjP_2","","ABC transporter permease SP1688",71,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","","","","","","1","1","","","1","","","","","","1","1","1","1","1","1","1","1","1","","","1","1","","","1","","","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","","","","","","","","","1","1","1","1","1","1",""
"afr","","Gfo/Idh/MocA family oxidoreductase",71,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","","","","","","1","1","","","1","","","","","","1","1","1","1","1","1","1","1","1","","","1","1","","","1","","","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","","","","","","","","","1","1","1","1","1","1",""
"group_13471","blpN","blpN protein",70,"","","","","","","",1,1,1,"","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_16147","pncG","putative immunity protein",70,"","","","","","","",1,1,1,"","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","1","","","1","","","1","1","1","1","","","1","1","","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","","","","","","","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","1","1","","","1"
"group_5506","rny","putative HD superfamily hydrolase",70,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","1","1","1","1","1"
"group_10122","","SAM-dependent methyltransferase",70,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","1","1","1","1","1"
"group_10735","rsmB","rRNA-specific 5-methylcytidine transferase",70,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","1","1","1","1","1"
"group_5260","xlyA","LysM domain protein",70,"","","","","","","",1,1,1,"","1","1","1","1","1","","1","","","","","","","","","","","1","1","1","","1","","1","1","1","1","1","1","","","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","","1","1","","1","1","1","","","1","","1","1","1","1","1","1","1","","1","1","","","","","","","","","","","","","1","1","1","1","1"
"group_965","xerD","IS630-Spn1 transposase Orf1",70,"","","","","","","",1,1,1,"1","","","","","","","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","1","1","","1","","","","","","","","","1","1","1","1","1","1","1","1","","","","1","1","1","","","","","","","","1","1","1","1","1",""
"group_10613","ulaA_1","PTS system IIC component",70,"","","","","","","",1,1,1,"","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","1","1","1","1","1"
"group_9586","scrB","glycosyl hydrolases family 32",70,"","","","","","","",1,1,1,"1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","","1","","","","","1","","","","","","","","","","","","","","","","1","","","1","1","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1"
"atpF","","proton-translocating ATPase F0 sector subunit b",70,"","","","","","","",1,1,1,"1","","","","","","1","","1","1","1","1","1","1","1","1","1","1","","","","","","1","","","","","","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","","1","","","1","1","","","1","","","","","","1","","1","1","1","1","1","1","","","","1","1","1","","","","","","","","1","1","1","1","1","1"
"group_7534","","hypothetical protein",70,"","","","","","","",1,1,1,"1","1","","1","1","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"group_721","transposase_C","transposase",69,"","","","","","","",1,1,1,"1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","","","1","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","1","1","1","","1","","","1","","","","1","1","1","1","1","1","1","1","1","","","1","1","1","","","1","1","","1","1","1","1","1","","",""
"group_8299","","FIG00648496  hypothetical protein",69,"","","","","","","",1,1,1,"1","1","","","","","1","1","1","1","","1","1","1","","1","1","","1","1","","","","","","1","1","1","1","1","1","1","","1","","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1","","1","1","1","","","","1","","1","1","1","","1","1","1","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1"
"group_8786","","ATP-dependent Zn protease",69,"","","","","","","",1,1,1,"1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","","","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","","1","","1","","","","","","","","","","","","1","","","1","1","1"
"gpo","","gluthatione peroxidase",69,"","","","","","","",1,1,1,"1","","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","1","1","","","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"group_280","IS861-truncation_1","IS3-Spn1 transposase",69,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","","","","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","","1","","","","1","","","","","1","1","","1","1","","","","","","","","","","","1","","","","","1","1","1"
"ybhF","","ABC transporter ATP-binding protein",69,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","","1","1","1","1","","","","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","","1","","","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1"
"group_4162","ecsA_2","Na+ ABC transporter ATP-binding protein",69,"","","","","","","",1,1,1,"1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","","1","","","","","1","","","","","","","","","","","","","","","","1","","","1","1","","","","","","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1"
"group_12430","","Predicted NTPase (NACHT family)",68,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","","","","","","","","","","","","","1","1","1","1","1"
"group_8545","","recombination regulator RecX",68,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","","1","1","1","1","1","1"
