"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15682_1#75","20925_3#81","16288_4#34","16288_3#60","17794_8#32","13710_2#55","13710_2#4","13710_2#10","13710_1#30","13414_1#35","13710_2#35","9789_5#90","9789_3#81","18456_1#17","17150_5#2","15531_4#14","15378_4#49","15378_3#65","15378_3#40","15378_3#35","14936_5#72","14673_4#7","13414_8#3","13710_2#64","13710_1#51","22841_4#25","22841_4#140","22841_2#7","22841_2#133","12299_1#56","17175_8#23","14936_4#17","18090_5#39","17175_5#44","17150_5#51","17150_4#71","17059_8#17","17059_6#74","15995_1#84","15995_1#80","15995_1#72","15873_1#12","15841_5#82","15841_4#18","15841_3#90","15841_3#59","15841_3#11","15841_2#66","15841_1#1","15731_8#5","12837_3#73","12837_2#67","14673_4#5","14566_5#19","17175_6#80","14913_6#1"
"group_7308","","putative metal-dependent membrane protease",40,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_14610","ribD","riboflavin biosynthesis protein RibD",40,"","","","","","","",1,1,1,"1","","","","","1","1","1","1","1","1","","","","1","","","","","","","1","1","1","1","1","1","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_7624","lsrC","ABC transporter permease",40,"","","","","","","",1,1,1,"1","","1","1","","","1","1","1","1","1","","","","1","","","","","","","","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_3164","","bacteriocin-associated integral membrane protein",40,"","","","","","","",1,1,1,"1","","","","1","","","","","","","1","1","1","","1","1","1","1","1","1","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_9915","nirC","formate/nitrate transporter",40,"","","","","","","",1,1,1,"","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","","1","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_4110","","MccC family protein",40,"","","","","","","",1,1,1,"1","","","","","1","1","1","1","1","1","","","","1","","","","","","","1","1","1","1","1","1","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_13633","yceG","aminodeoxychorismate lyase",40,"","","","","","","",1,1,1,"","1","","1","1","1","","1","1","1","1","1","","","1","","1","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","1","1",""
"group_1025","","IS1239 transposase",40,"","","","","","","",1,1,1,"","1","","1","1","","","","1","1","","1","1","1","1","1","1","","1","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","","1","","1","1","1","1","1","1","1",""
"rnhB","","ribonuclease HII",40,"","","","","","","",1,1,1,"1","","","","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","","1","1","1","","","","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","",""
"group_8025","","hemerythrin HHE cation binding domain subfamily",40,"","","","","","","",1,1,1,"1","","1","","1","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"degA_1","","transcriptional regulator",40,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","1","","1","1","1","","","","1","","","","","1","1","","1",""
"hemK","","protein-(glutamine-N5) methyltransferase release factor-specific",40,"","","","","","","",1,1,1,"1","1","1","1","1","","","","","","","","","","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"atpF","","proton-translocating ATPase F0 sector subunit b",40,"","","","","","","",1,1,1,"","1","","1","1","","1","","1","1","","1","1","1","1","1","1","","1","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","","","","1","1","1","1","1","1","1",""
"malG","","maltodextrin ABC transporter permease",40,"","","","","","","",1,1,1,"","","","","","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","1","1","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"yheI_2","","ABC transporter ATP-binding protein/permease",40,"","","","","","","",1,1,1,"1","1","1","","1","","1","1","","1","","","","","1","","","","","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1"
"aspS","","aspartyl-tRNA synthetase (aspartate-tRNA ligase)",40,"","","","","","","",1,1,1,"","","","","","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","1","1","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_7424","","response regulator",40,"","","","","","","",1,1,1,"1","1","1","1","1","","","","1","","","1","1","1","","1","1","1","1","1","1","1","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1"
"group_2838","","alpha-fucosidase",39,"","","","","","","",1,1,1,"1","","","","1","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","1","1"
"group_2531","","lanthionine synthetase C-like protein",39,"","","","","","","",1,1,1,"1","1","1","1","1","","","","","","","1","","","1","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_14789","metI","cystathionine gamma-synthase",39,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1","","1","1","1","1","1","1","1","","1","1","","","","","","","1","1","1","1","1","1","1","1","1"
"group_13208","","hypothetical protein",39,"","","","","","","",1,1,1,"1","","","","","1","1","1","1","1","1","1","","1","","1","1","","1","1","1","1","","1","1","","1","1","1","","","","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1"
"group_17596","","bacteriocin",39,"","","","","","","",1,1,1,"1","1","1","1","1","","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_7445","","immunity protein BlpL",39,"","","","","","","",1,1,1,"","1","","1","","","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1"
"blpN_2","","bacteriocin-like peptide N BlpN",39,"","","","","","","",1,1,1,"","1","","1","","1","1","1","1","","1","1","1","1","","","1","1","1","","1","1","1","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1"
"group_8493","pgdA","peptidoglycan N-acetylglucosamine deacetylase A",39,"","","","","","","",1,1,1,"1","1","1","1","1","","","","1","1","1","1","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","","1","","1","1","","1","1","1","","1","","","","1","1","","1","1","","1","1","1","1","1","1","1"
"group_5547","ugd","N-acetylglucosaminylphosphatidylinositol deacetylase superfamily",39,"","","","","","","",1,1,1,"1","1","1","1","1","","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_5656","gpo","gluthatione peroxidase",39,"","","","","","","",1,1,1,"","1","1","","","1","1","1","1","1","1","","1","1","","","","1","","","1","1","","1","1","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"speA","","ornithine decarboxylase family protein",39,"","","","","","","",1,1,1,"","1","","","1","1","1","1","1","1","1","1","","1","1","","1","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","","1","1","1","1","","","1",""
"group_428","IS1381-truncation","transposase-like protein IS1381 ISSpn7",39,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","","","1","","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","","","",""
"group_7845","","lipoprotein",39,"","","","","","","",1,1,1,"1","1","1","","","1","1","1","1","1","1","1","","","1","","","","","","","","","1","1","","1","1","1","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_3804","","competence-induced protein Ccs4",39,"","","","","","","",1,1,1,"1","1","1","","","1","1","1","1","1","1","1","","","1","","","","","","","","","1","1","","1","1","1","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_10185","ykoC","cobalt transport protein",38,"","","","","","","",1,1,1,"1","1","1","1","","","","","","1","1","1","","1","","1","1","1","1","1","1","","1","","","1","1","","","1","1","","1","1","","1","1","1","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1"
"group_4026","ygaZ","branched-chain amino acid permease",38,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_15004","","lantibiotic efflux protein",38,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"nisC","","lantibiotic biosynthesis protein",38,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_12833","","transcriptional regulator",38,"","","","","","","",1,1,1,"1","","","","","1","1","1","","","1","","","","1","","","","","","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1"
"nanA_1","","sialidase A (neuraminidase A)",38,"","","","","","","",1,1,1,"1","1","1","","1","1","","1","1","","","1","","","1","1","","1","","","1","","","1","1","1","1","","1","1","","1","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_2563","lytB_3","choline binding protein E CbpE",38,"","","","","","","",1,1,1,"1","","","","1","1","1","1","1","1","1","","","","1","","","","","","","","1","1","","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"dsbD_2","","cytochrome c-type biogenesis protein CcdA",38,"","","","","","","",1,1,1,"1","1","","1","1","","","","","","","1","","1","1","1","1","1","","","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","","1","","1","1","","1","1","","1","1","","1","1"
"yidA_3","","Cof family protein",38,"","","","","","","",1,1,1,"1","","","","1","1","1","1","1","1","1","","","","1","","","","","","","","1","1","","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_11872","","FIG01116978  hypothetical protein",38,"","","","","","","",1,1,1,"1","1","1","1","1","","","","","","","1","","1","","","","","","1","","","","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_10980","","hypothetical protein",38,"","","","","","","",1,1,1,"1","","","","1","1","1","1","1","1","1","","","","1","","","","","","","","1","1","","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"gapA","","glyceraldehyde-3-phosphate dehydrogenase",38,"","","","","","","",1,1,1,"1","","","1","","1","","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","","","","","","1","1","1","1","","1","","1","1","1","1","1","1","","1","1","","1"
"group_15582","rex","DNA-binding protein",37,"","","","","","","",1,1,1,"1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","1","","1","1","1","1","1","","1","1","1","","","","","","","","","1","1","1","1","","1","1","","1",""
"group_2637","","PTS system galactose-specific transporter subunit IIB",37,"","","","","","","",1,1,1,"1","","","","","","","","","1","1","1","","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","1","1","","1","","","1",""
"group_8545","","recombination regulator RecX",37,"","","","","","","",1,1,1,"1","1","","1","","1","1","1","1","1","1","","1","1","","1","1","1","1","1","","1","1","1","1","","","1","","1","1","","","","","","","","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","",""
"pphA","","serine/threonine protein phosphatase",37,"","","","","","","",1,1,1,"1","","","","","","","","","1","1","1","","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","1","1","","1","","","1",""
"group_416","IS1381-truncation","transposase-like protein IS1381 ISSpn7",37,"","","","","","","",1,1,1,"1","","","","","","","","","1","1","1","","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","1","1","","1","","","1",""
"resA","","thioredoxin",37,"","","","","","","",1,1,1,"1","1","","1","1","","","","","","","1","","1","1","1","1","1","","","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","","1","1","","1","","1","1","","1","1","","1","1","","1","1"
"group_13394","dnaQ","DNA polymerase III subunit epsilon",37,"","","","","","","",1,1,1,"1","1","","1","1","","","","","","","1","","1","1","1","1","1","","","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","","1","1","","1","","1","1","","1","1","","1","1","","1","1"
"malF","","maltodextrin ABC transporter permease",37,"","","","","","","",1,1,1,"","","","","","","","1","","1","1","","1","1","1","","1","","1","1","1","1","1","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"celB_2","","competence protein CelB",37,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","","","1","1","","","1","","","","","","","","","","1","","1","","","1","1","1","1"
"malX","","maltose/maltodextrin ABC transporter maltose/maltodextrin-binding protein",37,"","","","","","","",1,1,1,"","","","","","","","1","","1","1","","1","1","1","","1","","1","1","1","1","1","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_110","glf_1","chlorohydrolase",37,"","","","","","","",1,1,1,"","","","","","","","1","","1","1","","1","1","1","","1","","1","1","1","1","1","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_11315","","membrane protein",37,"","","","","","","",1,1,1,"1","1","1","1","","1","","1","1","1","","","1","","","1","1","1","1","1","1","","1","1","1","","1","1","1","1","","1","","","","","","","1","1","1","1","","1","","1","1","1","1","1","1","","1","1","","1"
"hexA","","DNA mismatch repair protein MutS",37,"","","","","","","",1,1,1,"1","1","1","","1","","1","1","","","","","","","1","","","","","","","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1"
"group_1151","","transposase",37,"","","","","","","",1,1,1,"1","1","1","","1","","1","1","","","","","","","1","","","","","","","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1"
"group_11878","","Protein of unknown function (DUF3290)",37,"","","","","","","",1,1,1,"1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","1","1","1","","1","","","1","1","1","1","1","1","1","","","1","","1","1","","","","","1","1","1"
"group_9554","","Lantibiotic biosynthesis protein",36,"","","","","","","",1,1,1,"","1","1","1","1","","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_1178","prtP","serine protease",36,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","","1","","","1","","","","","","","1","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1"
"group_9758","","78-dihydro-8-oxoguanine-triphosphatase",36,"","","","","","","",1,1,1,"","","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_10399","","DRTGG domain/CBS domain-containing protein",36,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","1","","1","1","1","1","1","1","1","1","1","","","","","","","","","1","","1","","","1","1","","1",""
"group_12258","blpO_1","bacteriocin BlpJ",36,"","","","","","","",1,1,1,"","1","","1","","","","","","","","1","1","1","","","1","1","1","","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1"
"group_7565","","GNAT family acetyltransferase",36,"","","","","","","",1,1,1,"","1","","1","1","","","","1","1","","1","","","1","","1","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","1","1",""
"group_15665","atpE","F0F1 ATP synthase subunit C",36,"","","","","","","",1,1,1,"","1","","1","1","","","","1","1","","1","","","1","","1","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","1","1",""
"group_4740","","glyoxalase family protein superfamily",36,"","","","","","","",1,1,1,"1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","1","1","1","","1","","","1","1","1","1","1","1","1","","","1","","1","1","","","","","","1","1"
"rarA","","chromosome segregation helicase ATPase AAA family",36,"","","","","","","",1,1,1,"1","1","1","1","1","","","","","","","","","1","","","","","","1","","","","","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_2366","hysA","hyaluronidase",36,"","","","","","","",1,1,1,"","1","1","","","1","1","1","1","","1","","1","1","","","","1","","","1","1","","1","1","","","","","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1"
"iga_1","","surface protein (fragment)",36,"","","","","","","",1,1,1,"","1","1","1","1","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"scrK","","fructokinase",36,"","","","","","","",1,1,1,"","","","1","","1","","1","1","1","1","","","","1","1","","","","","","1","1","1","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"map","","methionyl aminopeptidase",36,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","1","","1","1","1","1","1","1","1","1","1","","","","","","","","","1","","1","","","1","1","","1",""
"group_3774","phtE_1","pneumococcal histidine triad protein E",35,"","","","","","","",1,1,1,"","1","1","","","1","1","","","","1","1","","1","","1","1","1","","1","1","","","","","","","","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1"
"group_6287","metN2","ATP-binding transport protein",35,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","","1","","","1","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1"
"group_11157","radA","DNA repair protein",35,"","","","","","","",1,1,1,"1","1","","1","","1","1","1","1","1","1","","1","1","","1","1","1","1","1","","1","1","1","1","","","1","","1","1","","","","","","","","1","1","1","1","1","","1","1","1","","","1","1","1","","1","",""
"gph_2","","putative haloacid dehalogenase-like hydrolase",35,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_4154","yhaP","Na+ export ABC ABC transporter membrane-spanning permease",35,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","1","1","1","1","","","","","1","1","1","1","1","1","","1","1","","1","","","","1","1","1","","1","1","1","1","","1","1","1","1"
"group_4352","","brp/Blh family beta-carotene 1515'-monooxygenase",35,"","","","","","","",1,1,1,"","","","","","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","","","","","","","","1","","","1","1","1","1","1","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1"
"group_10468","","glutamine amidotransferase class I",35,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","1","","1","1","1","1","1","","1","1","1","","","","","","","","","1","","1","","","1","1","","1",""
"group_13489","","hypothetical protein",35,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","","","1","","","","","","","","1","","","","","","1","","1",""
"group_20725","","hypothetical protein",34,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","1","","1",""
"group_14938","","hypothetical protein",34,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_9023","","Helicase",34,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_5159","gatC_1","PTS system galactitol-specific family transporter subunit IIC",34,"","","","","","","",1,1,1,"1","","","","1","1","1","1","1","1","","","","","","","","","","","","1","","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","1","","1"
"scrR","","sucrose operon repressor (scr operon regulatory protein)",34,"","","","","","","",1,1,1,"1","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1"
"group_9864","","F5/8 type C domain containing protein",34,"","","","","","","",1,1,1,"","","","1","1","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"xerC_2","","prophage maintenance system killer protein",34,"","","","","","","",1,1,1,"","","","1","","","1","1","1","1","","1","1","","","1","","1","","","1","","1","1","1","","","","","1","","1","1","1","","","1","1","1","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1"
"rafA","","alpha-galactosidase AgaN",34,"","","","","","","",1,1,1,"","","","1","1","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_11485","","alpha-L-fucosidase",34,"","","","","","","",1,1,1,"","","","1","1","","","","","","","","1","1","","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_7335","gmuC_1","PTS system transporter subunit IIC",34,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","","","","","","","","","","","1","","1","1","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_6743","","integral membrane protein",34,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","1","","1",""
"pdxK","","phosphomethylpyrimidine kinase",34,"","","","","","","",1,1,1,"1","","1","1","","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","1","1","","","","","","1","","","","","","","1","","1","1","1","1","","1","1","1","1","","1","1","1","1","",""
"licR_1","","PTS system transporter subunit IIB",34,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","","","","","","","","","","","1","","1","1","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_9468","","antibiotic biosynthesis monooxygenase subfamily protein",34,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","","","","","","","","","","","1","","1","1","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"celA","","glutathione synthetase",34,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","","","","","","","","","","","1","","1","1","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"celB_1","","PTS system cellobiose transporter subunit IIB",34,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","","","","","","","","","","","1","","1","1","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"lacF_1","","lichenan-specific phosphotransferase EIIA component",34,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","","","","","","","","","","","1","","1","1","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"glgA","","glycogen synthase",34,"","","","","","","",1,1,1,"1","","1","1","","1","1","1","1","1","1","1","1","","1","","1","1","1","1","","","1","1","1","1","1","1","1","1","","","","","","","","","","1","1","1","1","","1","1","","1","1","","","","","1","1",""
"IS1381-truncation","","transposase-like protein IS1381 ISSpn7",34,"","","","","","","",1,1,1,"","1","","1","","","","1","","1","","1","1","1","","","1","1","1","1","1","","1","1","1","1","","","","","1","","1","1","1","1","1","","1","","1","1","1","1","","1","1","","1","","1","1","","","1","1"
"group_3947","ald_1","alanine dehydrogenase",33,"","","","","","","",1,1,1,"1","1","1","1","","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","","","1","1","","","1","","","","","","","","","","1","","","","","1","1","1","1"
"group_1390","","cell wall surface anchor family protein",33,"","","","","","","",1,1,1,"","1","","","1","1","1","1","1","","","1","","1","","","","","","","","1","","","1","","1","","","1","","","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_11218","glyA","serine hydroxymethyltransferase",33,"","","","","","","",1,1,1,"","1","1","1","","1","","","","","","","","","1","","","","","","","1","1","","","","","","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
