"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15841_5#71","14913_4#17","17175_7#19","17150_5#39","17059_8#45","17059_7#28","15995_2#156","15874_1#41","15873_1#75","15873_1#40","15841_5#89","15841_3#61","15841_3#36","15841_3#28","15841_2#37","15731_8#91","15731_8#84","15731_8#76","14913_4#45","14913_4#32","14566_6#41","14566_6#24","14410_8#61","13415_8#2","13415_7#11","13415_6#27","13415_5#5","13415_4#16","18090_5#34","17175_8#57","17150_6#21","17059_7#5","14913_5#23","14913_4#25","14257_1#3","17175_8#38","17175_5#24","17150_5#48"
"group_6614","yhdJ","DNA modification methyltransferase M.XbaI",21,"","","","","","","",1,1,1,"","","","","","","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","","","","","","1","1","1","","",""
"group_7308","","putative metal-dependent membrane protease",21,"","","","","","","",1,1,1,"1","","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","","","","1","","","","1","","1","","","","","1","","","1","1"
"group_13673","yjjP","membrane spanning protein",21,"","","","","","","",1,1,1,"","1","1","","","1","","","1","","1","","1","1","","","1","1","","","1","1","","","1","1","","","1","1","1","1","","","1","1","1","1"
"glpO","","alpha-glycerophosphate oxidase",21,"","","","","","","",1,1,1,"","","1","1","1","1","","","","","1","1","","1","1","","1","","1","1","","","","","","","1","","1","1","1","1","1","","1","1","1","1"
"group_4645","artQ_2","amino acid ABC transporter permease",21,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","1","1","1","1","","1","","1","","1","","","","","1","","1","","","1","1","1","1","","","","1","1","1"
"group_6451","lagD_1","Bacteriocin ABC transoporter",20,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","","","","","","","","","1","","1","1","1","1","1","1","","1","1","1","","","","","","","","1","1","1"
"group_10893","","Sulfite exporter TauE/SafE",20,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","","1","","1","","1","","","","","","","","","","1","",""
"group_9113","tabA_1","beta-galactosidase subunit beta",20,"","","","","","","",1,1,1,"1","","1","","","1","1","1","","1","1","","","1","1","1","","","","","1","1","1","","","","1","1","1","1","","1","1","","","1","",""
"nanA_1","","sialidase A (neuraminidase A)",20,"","","","","","","",1,1,1,"1","","1","","","1","1","1","","1","1","","","1","1","1","","","","","1","1","1","","","","1","1","1","1","","1","1","","","1","",""
"rlmCD_2","","RNA methyltransferase",20,"","","","","","","",1,1,1,"1","1","","","","","","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","","","","","","","","","",""
"nanE2","","N-acetylmannosamine-6-phosphate 2-epimerase 2 (ManNAc-6-P epimerase 2)",20,"","","","","","","",1,1,1,"1","","1","","","1","1","1","","1","1","","","1","1","1","","","","","1","1","1","","","","1","1","1","1","","1","1","","","1","",""
"group_7818","yesO_2","extracellular solute-binding protein",20,"","","","","","","",1,1,1,"1","","1","","","1","1","1","","1","1","","","1","1","1","","","","","1","1","1","","","","1","1","1","1","","1","1","","","1","",""
"group_3792","","hypothetical protein",19,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","","1","","1","","1","","","","","","","","","","","",""
"group_16076","yebC","glucose-1-phosphate adenylyl transferase",19,"","","","","","","",1,1,1,"","","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","","1","","1","","1","","","","","","","","","","1","",""
"ykoD_2","","cobalt ABC transporter ATPase component CbiO",19,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","1","1","","","1","1","","","","","","","","","1","","","","1","1","1","1","","","1","1","1","1","1"
"yebC","","glucose-1-phosphate adenylyl transferase",19,"","","","","","","",1,1,1,"1","1","","","","","","1","","","1","","1","","","","","","","","1","","1","","1","","1","1","1","1","1","1","1","1","1","","1","1"
"group_48","IS1167-truncation","transposase",18,"","","","","","","",1,1,1,"1","1","","","","","","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","","1","","","1","","","","","","","","","",""
"group_3791","","hypothetical protein",18,"","","","","","","",1,1,1,"1","","","","","","","","","","1","","1","","","","","","","","1","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1"
"group_3438","rlmCD_2","RNA methyltransferase",18,"","","","","","","",1,1,1,"","","1","1","1","1","1","","","1","","","","","1","","","","","","","","","1","","","","","1","1","1","1","1","1","1","1","1","1"
"irtA","","ABC transporter ATP-binding protein/permease",18,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","","1","","","","1","1","","","","","","","","","1","","","","1","1","1","1","1","","","","1","1","1"
"group_915","","IS630-Spn1 transposase Orf2",18,"","","","","","","",1,1,1,"","","1","1","1","1","","","","","","","","","","","","","","","1","1","1","","","1","1","1","1","1","1","1","","1","","1","1","1"
"group_5132","nanE2","N-acetylmannosamine-6-phosphate 2-epimerase 2 (ManNAc-6-P epimerase 2)",18,"","","","","","","",1,1,1,"","1","","1","1","","","","1","","","1","1","","","","1","1","1","1","","","","1","1","1","","","","","1","","","1","1","","1","1"
"group_4358","nanA_1","sialidase A (neuraminidase A)",18,"","","","","","","",1,1,1,"","1","","1","1","","","","1","","","1","1","","","","1","1","1","1","","","","1","1","1","","","","","1","","","1","1","","1","1"
"tabA_1","","beta-galactosidase subunit beta",18,"","","","","","","",1,1,1,"","1","","1","1","","","","1","","","1","1","","","","1","1","1","1","","","","1","1","1","","","","","1","","","1","1","","1","1"
"group_10892","","Sulfite exporter TauE/SafE",18,"","","","","","","",1,1,1,"1","1","","","","","","","","","1","","1","","","","","","","","1","","1","","1","","1","1","1","1","1","1","1","1","1","","1","1"
"group_14692","","GlsB",18,"","","","","","","",1,1,1,"1","1","","","","","","","","","1","","1","","","","","","","","1","","1","","1","","1","1","1","1","1","1","1","1","1","","1","1"
"group_5412","","transporter major facilitator family protein",17,"","","","","","","",1,1,1,"","1","","","1","","","","","","","","","1","1","","","","","1","1","1","","1","1","1","","1","","1","1","1","1","","1","1","",""
"group_10188","ykoC","cobalt transport protein",17,"","","","","","","",1,1,1,"","","","","","","","1","1","","","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","","","","1","","","","",""
"group_7301","","putative metal-dependent membrane protease",17,"","","","","","","",1,1,1,"","1","","","1","","","","","","","","","1","1","","","","","1","1","1","","1","1","1","","1","","1","1","1","1","","1","1","",""
"IS1381-truncation_2","","mobile genetic element",17,"","","","","","","",1,1,1,"1","","","","","","","","","","1","","1","","","","","","","","1","","1","","1","","1","1","1","1","1","1","1","1","1","","1","1"
"group_4027","ygaZ","branched-chain amino acid permease",17,"","","","","","","",1,1,1,"","1","","","1","","","","","","","","","1","1","","","","","1","1","1","","1","1","1","","1","","1","1","1","1","","1","1","",""
"group_11295","ycjP_4","transmembrane permease MsmG",16,"","","","","","","",1,1,1,"","1","1","1","1","","1","1","1","1","","","","","","1","1","1","1","1","","1","","1","","1","","","","","","","","","","","",""
"group_3666","","major facilitator superfamily permease",16,"","","","","","","",1,1,1,"","","","","1","","","","","","","1","1","","1","","","1","1","1","1","1","1","1","1","","","1","","","","","","","","1","1","1"
"group_2000","yhbU_2","peptidase U32 family",16,"","","","","","","",1,1,1,"","","","","","","","1","","1","1","1","","","1","1","1","1","1","1","1","1","","","1","1","1","","","","","","","","1","","",""
"group_16184","","UPF0374 protein SSU05",16,"","","","","","","",1,1,1,"","","1","1","1","1","","","","","","","","","1","","","","","","","","","1","","","","","1","1","1","1","1","1","1","1","1","1"
"group_5581","ykoD_2","cobalt ABC transporter ATPase component CbiO",16,"","","","","","","",1,1,1,"","","","","","","","1","1","","","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","","","","","","1","","","","",""
"group_4491","glpO","alpha-glycerophosphate oxidase",16,"","","","","","","",1,1,1,"","1","","","","","1","1","1","1","","","1","","","1","","1","","","1","1","1","1","1","1","","1","","","","","","1","","","",""
"ssuB","","multidrug ABC transporter ATPase",16,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","","1","","","","","1","","","","","","","","1","","","","","","1","1","1","1","","","","1","1","1"
"group_1383","","cell wall surface anchor family protein",16,"","","","","","","",1,1,1,"1","1","","","","","","","1","","1","","","","","1","1","1","1","1","","","1","1","","1","","1","","","","","1","1","","1","",""
"group_15627","ugpA_1","ABC transporter permease",16,"","","","","","","",1,1,1,"1","1","","","","","","","1","","1","","","","","1","1","1","1","1","","","1","1","","1","","1","","","","","","1","1","1","",""
"group_684","transposase_D","glycyl-tRNA synthetase subunit alpha",15,"","","","","","","",1,1,1,"","","","","1","1","","","","","","1","","","","","","1","","","1","","","","1","","","1","1","1","1","1","","1","","1","1","1"
"group_2073","nusG","competence-specific global transcription modulator",15,"","","","","","","",1,1,1,"1","1","","","","","","1","1","1","","","","","","1","1","","","1","1","","1","1","","1","1","","","","","","1","1","","","",""
"group_1980","yhbU_1","U32 family peptidase",15,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","","1","","","","","1","","","","","","","","","","","","","","1","1","1","1","","","","1","1","1"
"group_1123","","repetitive protein",15,"","","","","","","",1,1,1,"","1","","1","1","","","","1","","","","","","","","1","","1","1","","","","1","1","1","","","","","1","","","1","1","","1","1"
"yesO_1","","extracellular solute-binding protein",15,"","","","","","","",1,1,1,"","1","","1","1","","","","1","","","","","","","","1","","1","1","","","","1","1","1","","","","","1","","","1","1","","1","1"
"group_5036","rgg","transcriptional activator Rgg/GadR/MutR family protein",15,"","","","","","","",1,1,1,"1","1","1","1","","1","","1","1","1","1","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","","",""
"group_3667","","major facilitator superfamily permease",15,"","","","","","","",1,1,1,"1","1","1","1","","1","","1","1","1","1","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","","",""
"rggD_1","","transcriptional regulator",15,"","","","","","","",1,1,1,"","","1","1","1","1","","","","","","","","","","","","","","","","","","1","","","","","1","1","1","1","1","1","1","1","1","1"
"group_4709","","mutT/nudix family protein",15,"","","","","","","",1,1,1,"","","","","","","1","1","1","","","","","1","","1","","1","","1","1","","1","","1","","1","1","","","","","1","1","1","","",""
"group_10613","ulaA_1","PTS system IIC component",15,"","","","","","","",1,1,1,"1","1","1","1","","1","","1","1","1","1","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","","",""
"group_6582","tktN","transketolase n-terminal section",15,"","","","","","","",1,1,1,"1","1","1","1","","1","","1","1","1","1","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","","",""
"ycjP_1","","ABC transporter permease",15,"","","","","","","",1,1,1,"","1","","","","","","","1","","1","","","","","1","1","1","1","1","","","1","1","","1","","1","","","","","","1","1","1","",""
"group_763","transposase_C","transposase",14,"","","","","","","",1,1,1,"","","","","1","1","","","","","","1","","","","","","","","","1","","","","1","","","1","1","1","1","1","","1","","1","1","1"
"group_1434","","transposase ISSmi4",14,"","","","","","","",1,1,1,"","","1","1","1","1","","1","","","","","","","","1","","","","","","","","1","","","","","","1","1","1","1","","1","1","1",""
"group_12362","","phage terminase small subunit",14,"","","","","","","",1,1,1,"1","","","","","","","1","1","1","1","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"group_5762","kfoC_2","glycosyltransferase involved in cell wall biogenesis",14,"","","","","","","",1,1,1,"1","1","","","","","","","1","","1","","","","","1","1","1","1","1","","","1","1","","1","","","","","","","","1","","1","",""
"saeR","","response regulator",14,"","","","","","","",1,1,1,"","1","","","","","","","1","","1","","","","","1","1","1","1","1","","","1","1","","1","","1","","","","","","1","","1","",""
"group_6191","","phage terminase large subunit",13,"","","","","","","",1,1,1,"1","","","","","","","1","1","1","1","","","","","","","","","1","","","1","1","","","","","","1","","","1","","","1","1","1"
"spoT","","metal dependent phosphohydrolase HD region",13,"","","","","","","",1,1,1,"1","","","","","","","1","1","1","","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"group_4304","wzg","capsular polysaccharide biosynthesis protein Cps14A",13,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","1","","","1","","","","","","1","","1","","","1","1","1","1","","","1","","1","1","1"
"scrB","","glycosyl hydrolases family 32",13,"","","","","","","",1,1,1,"","","1","","1","","","","1","","1","","","","1","1","","1","1","1","","","","","","","1","","","","1","1","1","","","","",""
"group_13989","","ABC transporter ATP-binding protein",13,"","","","","","","",1,1,1,"","","1","","1","","","","1","","1","","","","1","1","","1","1","1","","","","","","","1","","","","1","1","1","","","","",""
"group_9363","","chlorohydrolase",13,"","","","","","","",1,1,1,"","","1","","1","","","","1","","1","","","","1","1","","1","1","1","","","","","","","1","","","","1","1","1","","","","",""
"scrK","","fructokinase",13,"","","","","","","",1,1,1,"","","1","","1","","","","1","","1","","","","1","1","","1","1","1","","","","","","","1","","","","1","1","1","","","","",""
"yhaP","","Na+ export ABC ABC transporter membrane-spanning permease",13,"","","","","","","",1,1,1,"","","1","","1","","","","1","","1","","","","1","1","","1","1","1","","","","","","","1","","","","1","1","1","","","","",""
"nfrA2","","nitroreductase NADPH-flavin oxidoreductase",13,"","","","","","","",1,1,1,"","","1","","1","","","","1","","1","","","","1","1","","1","1","1","","","","","","","1","","","","1","1","1","","","","",""
"rpsD","","surface anchored protein",13,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","1","","1","","","","","1","1","1","1","1","","","1","1","","1","","","","","","","","1","","1","",""
"ecsA_2","","ABC transporter ATP-binding protein",13,"","","","","","","",1,1,1,"","","1","","1","","","","1","","1","","","","1","1","","1","1","1","","","","","","","1","","","","1","1","1","","","","",""
"group_732","transposase_C","transposase",12,"","","","","","","",1,1,1,"","","1","1","","","1","1","","1","1","","","","","","1","","","","","","1","1","","","1","","","","","","1","","1","","",""
"prtP","","serine protease",12,"","","","","","","",1,1,1,"1","1","1","","","","","","","1","1","","","","","","","","","","","","1","","","","","","1","1","1","1","","","1","1","",""
"group_10240","","hypothetical protein",11,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","1","1","","","1","1","1","1","","","","","","","","","","","","","","1","","","1","","1","","","","1","","","1",""
"group_1982","yhbU_1","U32 family peptidase",11,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","","1","","","","","","","","","","1","","","","1","","1","1","","","","","1","1","1"
"group_10278","","Phage protein",11,"","","","","","","",1,1,1,"","1","","","","","","","","1","","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"group_15026","","hypothetical protein",11,"","","","","","","",1,1,1,"","1","","","","","","","","1","","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"group_10987","mepA","multi antimicrobial extrusion (MATE) family transporter",11,"","","","","","","",1,1,1,"1","1","","","","","","1","1","1","","","","","","","","","","1","1","","","1","","1","1","","","","","","1","","","","",""
"group_12220","","holliday junction resolvase",11,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"group_17331","","hypothetical protein",11,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"group_11187","","phage protein",11,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"group_7597","","phage protein",11,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"zmpD","","zinc metalloprotease ZmpD",11,"","","","","","","",1,1,1,"","","1","1","","","1","","","","","1","1","1","1","","","","","","","","","1","","1","","","","","","","1","1","","","",""
"group_7717","rsmF","NOL1/NOP2/sun family protein",11,"","","","","","","",1,1,1,"","","","","","","","","1","1","","1","1","1","","","1","","","","1","","","","","1","","1","","","1","","","1","","","",""
"group_11138","pstB3_1","phosphate ABC transporter ATP-binding protein",11,"","","","","","","",1,1,1,"","","","","","","","","1","1","","1","1","1","","","1","","","","1","","","","","1","","1","","","1","","","1","","","",""
"group_3046","lytA_3","phage protein",11,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","1","","1","","","1","1","","","","","1","1","1","1","","","","","","","","","","","","","","1","","","1","","1"
"group_14600","dnaJ","dnaJ protein Heat-shock protein (activation of DnaK)",11,"","","","","","","",1,1,1,"","1","","","","","","","1","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","1","1","1","",""
"group_1897","","phage putative head morphogenesis protein SPP1 gp7 family",10,"","","","","","","",1,1,1,"1","","","","","","","1","1","","","","","","","","","","1","","","1","1","","","","","","","1","","","1","","","","1","1"
"bet","","phage recombination protein Bet",10,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"group_14916","","hypothetical protein",10,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","","","","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","1","1"
"group_4825","macB_1","bacteriocin immunity protein",10,"","","","","","","",1,1,1,"","","","","","","","1","","1","1","1","1","1","1","1","","","","","","","","","1","","1","","","","","","","","","","",""
"group_6286","metN2","ATP-binding transport protein",10,"","","","","","","",1,1,1,"1","","1","","","","","","","1","1","","","","","","","","","","","","1","","","","","","1","1","1","1","","","1","","",""
"group_14804","hit","protein hit",10,"","","","","","","",1,1,1,"","1","","","","","","","1","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","1","1","","",""
"group_5216","","chlorohydrolase",10,"","","","","","","",1,1,1,"","1","","","","","","","1","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","1","1","","",""
"group_2992","ssuB","multidrug ABC transporter ATPase",10,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","1","1","1"
"group_3523","","phage protein",10,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","","","","","","","","","1","","","","","","","","1","1","","","1","","","","","","","1","","","","","","1","1","1"
"group_417","IS1381-truncation","transposase-like protein IS1381 ISSpn7",10,"","","","","","","",1,1,1,"","1","","","","","","","","1","","1","1","","","","","1","","","","","1","1","1","","1","","","","","","1","","","","",""
"luxS","","S-ribosylhomocysteinase",10,"","","","","","","",1,1,1,"","","","","","1","","1","","","","","","1","","","","","1","","","1","1","","","1","","","","","","","","","","1","1","1"
"yjjP","","membrane spanning protein",10,"","","","","","","",1,1,1,"","","","1","1","","1","","","1","","1","","","1","","","","","1","","","","","","","1","","","","","","1","1","","","",""
"clpC_1","","Group II intron maturase",10,"","","","","","","",1,1,1,"","","","","","1","","1","","","","","","1","","","","","1","","","1","1","","","1","","","","","","","","","","1","1","1"
"group_9818","","hypothetical protein",9,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","1","","1","1","1","","","","","","","","","1","","","1","1","1"
"group_8282","","Secreted protein",9,"","","","","","","",1,1,1,"","","","","","","","1","","1","1","1","1","1","1","1","","","","","","","","","1","","","","","","","","","","","","",""
"group_14536","","hypothetical protein",9,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","","","","","","","","","","","","1","","1","1","1","","","","","","","","","1","","","1","1","1"
"group_15891","","ParB-like nuclease domain",9,"","","","","","","",1,1,1,"","1","","","","","","","","1","","","","","","","","","","1","","1","1","1","","","","","","1","","","1","","","1","",""
"group_15685","","phage protein",9,"","","","","","","",1,1,1,"1","","","","","","","1","1","","","","","","","","","","","","","1","1","","","","","","","1","","","1","","","","1","1"
"group_8363","","methyltransferase",9,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","","","1","","","","","","","","","1","","","1","","","","","","","1","","","1","","","1","1","1"
"group_10185","ykoC","cobalt transport protein",9,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","1","1","1"
"group_10792","ssb","single-strand binding protein family",9,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","1","","1","1","1","","","","","","","","","1","","","1","1","1"
"group_6620","yhdJ","DNA modification methyltransferase M.XbaI",9,"","","","","","","",1,1,1,"","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","1","1","1"
"yesO_3","","ABC transporter substrate-binding protein",9,"","","","","","","",1,1,1,"","1","","","","1","","","","","","1","1","1","1","","","","","","","","","","1","","","","","","","","","1","","1","",""
"group_16374","gapA","glyceraldehyde-3-phosphate dehydrogenase",9,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","1","1","","","1","","1","1","","","","","1","","","1","1"
"group_11314","","membrane protein",9,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","1","1","","","1","","1","1","","","","","1","","","1","1"
"group_4400","","Protein of unknown function (DUF2812)",9,"","","","","","","",1,1,1,"","","1","","","1","","","","","","","","1","","","1","","","","1","","","1","","","","","","1","","","","1","","","","1"
"ylbL","","ATP-dependent protease La",9,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"ybhL","","membrane protein",9,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"group_8605","","membrane protein",9,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"group_670","transposase_D","glycyl-tRNA synthetase subunit alpha",8,"","","","","","","",1,1,1,"","","1","1","","","1","1","","1","1","","","","","","","","","","","","1","","","","","","","","","","","","1","","",""
"group_8782","cpsB","tyrosine-protein phosphatase CpsB",8,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","1","","","","","","","","1","","","1","1","1","1","","","1","","","",""
"group_1592","","gp27",8,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","1","","1","1","1","","","","","","","","","","","","1","1","1"
"group_7198","","FIG01118889  hypothetical protein",8,"","","","","","","",1,1,1,"","1","","","","","","","","1","1","","","","","","","","","1","","","","1","","","","","","1","","","1","","","1","",""
"group_8496","pgdA","peptidoglycan N-acetylglucosamine deacetylase A",8,"","","","","","","",1,1,1,"","","","","","","","1","","1","","","","1","1","","","","","","1","","1","","","1","1","","","","","","","","","","",""
"group_8793","","ATP-dependent Zn protease",8,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","1","","","","","","","","1","","","1","1","1","1","","","1","","","",""
"group_5315","","putative sortase-sorted surface anchored protein (pseudogene)",8,"","","","","","","",1,1,1,"","","","","","","","1","","1","","","","1","1","","","","","","1","","1","","","1","1","","","","","","","","","","",""
"group_10849","","gp37",8,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","1","","","1","1","","","","","","1","","","","","","1","1","1"
"group_5891","","phage protein",8,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","","","","","","","","1","","1","1","1","","","","","","","","","1","","","1","",""
"group_14867","","hypothetical protein",8,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"group_10112","","hypothetical protein",8,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","1","1","","","","","","","","1","1","","","","1","","","","","","1","","","1","","","1","",""
"lytA_6","","autolysin",8,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","","","","","","","","","","1","1","","","","","","","","","","1","","","1","1","1"
"lagD","","competence factor transporting ATP-binding protein/permease ComA",8,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"group_8231","spiR1","regulatory protein single domain response regulator",8,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"group_5159","gatC_1","PTS system galactitol-specific family transporter subunit IIC",8,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","1","","","","","1","","","1","1","1","","1","1","","","","","","","","","","",""
"group_4497","yvgN","25-diketo-D-gluconic acid reductase A",8,"","","","","","","",1,1,1,"","","","","","","","1","","1","","","","1","1","","","","","","1","","1","","","1","1","","","","","","","","","","",""
"group_3893","Int-Tn_2","DNA-binding protein",8,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","1","","1","","","","","","","","","1","1","1","","","","","","1","","","1","","","","","","","","","1","",""
"group_3947","ald_1","alanine dehydrogenase",8,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"group_3591","","FIG01114729  hypothetical protein",8,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","1","1","","","","","","","1","","1","","","","","1","1","1","","","","","","","","1","","",""
"group_7812","dinP","DNA polymerase IV",8,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","","","","","","1","","1","","","","","1","1","1","","","","","","","","1","","",""
"group_6705","sacA","sucrose-6-phosphate hydrolase",8,"","","","","","","",1,1,1,"","","","","","1","","","","","","1","1","1","1","","","","","","","","","","1","","","","","","","","","1","","1","",""
"group_9143","speA","ornithine decarboxylase family protein",8,"","","","","","","",1,1,1,"1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","","",""
"artM_3","","ABC transporter ATP-binding protein",8,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","","","","","","1","","1","","","","","1","1","1","","","","","","","","1","","",""
"group_14067","ilvC","ketol-acid reductoisomerase",8,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","","","","","","1","","1","","","","","1","1","1","","","","","","","","1","","",""
"group_6483","","Leader peptidase",8,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"aqpZ","","aquaporin Z",8,"","","","","","","",1,1,1,"","","1","1","","","","","","1","1","","","","","","","","","","","","","","","1","1","","","","","","","","1","","","1"
"group_11834","guaC","GMP reductase",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","",""
"group_12503","lguL","lactoylglutathione lyase",8,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"kpsT","","ABC transporter ATP-binding protein",8,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","",""
"group_7974","","hypothetical protein",8,"","","","","","","",1,1,1,"","","","","","1","","","","","","1","1","1","1","","","","","","","","","","1","","","","","","","","","1","","1","",""
"group_8543","","recombination regulator RecX",8,"","","","","","","",1,1,1,"1","","","","1","","1","","","","","","","","","1","1","1","","","","","","1","","","1","","","","","","","","","","",""
"group_10909","","permease",8,"","","","","","","",1,1,1,"","","","","","","","","","","","1","1","1","","","","","","","","","1","","1","1","","","","","","","1","","","","","1"
